exhibitor_name,email
Credor I. Dorodoulis Ltd. Dorodouli tsipouro & spirits,sales@credor.gr
CRDO Ribeira Sacra,info@ribeirasacra.org
Crea Vini S.r.l.,creavini@creavini.it
Cramele Senator SRL,export@senatorwine.ro
Crama Ceptura Srl,office@crama-ceptura.eu
Crama Domneasca SRL,vin@equinox.md
Cramele Halewood S.A.,office@halewood.com.ro
CR Do Conca de Barbera,cr@doconcadebarbera.com
Craggy Range Vineyards Ltd.,info@craggyrange.com
Covinca Soc Coop.,comercial@covinca.es
"Coviñas, Coop. V. Bodegas Coviñas",covinas@covinas.com
Couly-Dutheil S.A.,info@coulydutheil-chinon.com
Cottini Spa,info@cottinivini.com
Montesole SRL Azienda Agricola Colli Irpini,italia@montesole.it
Costers del Priorat S.A.T.,info@costersdelpriorat.com
Montevecchio Isolani Societa' Semplice,vini@montevecchioisolani.it
Montenidoli di Maria Elisabetta Fagiuoli,montenidoli@valdelsa.net
Montelvini SRL,montelvini@montelvini.it
"Coto de Gomariz Ailala - Ailalelo, S.L.",export@losvinosdemiguel.com
Couleurs d'Aquitaine S.A.S.,contact@couleursdaquitaine.fr
Montelvini SRL,montelvini@montelvini.it
Monte la Reina S.C.L.,montelareina@montelareina.es
MONTECAPPONE S.A.R.L.,info@montecapponevini.it
Monte das Serras AE,geral@montedasserras.com
"Monte da Penha - Francisco B. Fino Sociedade Agricola, Lda.",
"MONTE DA CAPELA Sociedade Agricola Comercial, Lda",geral@montedacapela.pt
Monte Schiavo Tenute Pieralisi S.R.L. Soc. Agr.,info@monteschiavo.it
Montecariano di Gini Galtarossa S.S. Agricola,montecariano@montecariano.it
Monkey Business SA P/L Leabrook Estate Eccentric Wines,
Montariolo Società Agricola,info@montariolo.it
"Mont Marçal Vinicola, S.A. Vinedos, Bodegas y Cavas",export@mont-marcal.com
MOLLO WINESELECTION,info@mollowine.com
Molinetto Azienda Agricola,molinetto@molinettocarrea.it
Monemvasia Winery G. Tsimpidis and Ltd.,info@malvasiawines.gr
Mondodelvino s.p.a.,info@mondodelvino.com
Monchiero F.lli Azienda Agricola S.S.,monchierovini@monchierovini.it
Mocavero Azienda Vinicola S.A.S.,info@mocaverovini.it
Molinari Italia SpA,export@molinari.it
MO-RHE-NA GmbH Wine Export Association Supplier of German Premium Estate Wines,info@mo-rhe-na.com
Moletto Azienda Agricola s.s.,ordini@moletto.com
"Miquel Pons Cavas & Wines Pons I Font Elaboradors, S. L.",mpons@cavamiquelpons.com
"Miyasaka Brewing Co., Ltd.",via our website
Mirabeau Sarl,
Misty Cove Wine Group Ltd,wine@mistycovewines.com
Miolo Wine Group Vitivinicultura Ltda.,miolo@miolo.com.br
Minsk Sparkling Wines Factory OJSC,export@wines.by
Lyngrove Wines & Vineyards,wine@lyngrove.co.za
LVOD Les Vignes Olivier Decelle S.A.R.L.,contact@lvod.fr
Minuty S.A.,info@minuty.fr
Lux Row Distillers,contactus@luxco.com
Lykos Winery IKE,info@lykoswines.gr
L´Arco Commerciale sas Fattoria L´Arco,info@cantinelarco.it
LVOD Les Vignes Olivier Decelle S.A.R.L.,contact@lvod.fr
Lutzville Vineyards Ltd. Cape Diamond Wines,info@lutzvillevineyards.com
Costa Stefanino di Costa Alessandro Azienda Agricola,
Corten-Vin Companie SRL,corten-vin@mail.ru
Cossetti Clemente & Figli S.r.l.,vini@cossetti.it
COSIMO MARIA MASINI Tenuta di Poggio S.S.,info@cosimomariamasini.it
Corte Sermana Soc. Agr. SS,info@cortesermana.it
CorteBianca Azienda Agricola,cortebianca@corte-bianca.it
Cortes de Cima S.A.,wine@cortesdecima.pt
Corte San Benedetto,info@cortesanbenedetto.it
CORTE MANZINI DEI F.LLI MANZINI SOCIETA AGRICOLA,cantinamanzini@gmail.com
Corte Mainente Società Agricola Vitivinicola,info@cortemainente.com
Corte Rugolin S.N.C,info@corterugolin.it
Corte Moschina Di Niero Maria Patrizia,info@cortemoschina.it
Corte d'Aibo La Corte soc. agr. coop.,info@cortedaibo.it
Corte Mainente Società Agricola Vitivinicola,info@cortemainente.com
Corte Figaretto Società Agricola di Bustaggi Mauro e Alberto S.S.,cortefigaretto@cortefigaretto.it
Corporation Georgian Wine Ltd.,info@cgw.ge
CORDIER SAS,contact@cordier-wines.fr
CORAVIN Europe BV,CSR_EU@coravin.com
CORAVIN Europe BV,CSR_EU@coravin.com
Cooperativa Vitivinícola Arousana SCG Paco & Lola,internationaldept@pacolola.com
Coppo Srl,info@coppo.it
Coppi Casa Vinicola S.P. Turi - Gioia del Colle s.n.c.,export@vinicoppi.it
Coopers Creek Vineyard Ltd,info@cooperscreek.co.nz
Cooperativa Vinicola Aurora Ltda.,export@vinicolaaurora.com.br
Cooperativa Agricola St. Isidro de Pegoes C.R.L.,geral@cooppegoes.pt
Coop. Caparra & Siciliani cantina società cooperativa a.r.l.,info@caparraesiciliani.it
Convivium SRL,vitale@conviviumit.com
Convento de Oreja SL,convento@conventooreja.es
Conviviality Plc,
CONTRI SPUMANTI S.P.A.,info@contri.it
Conti di San Bonifacio Soc. Agr. Poggio Divino S.r.l.,info@disanbonifacio.com
Contevini GmbH Saitta Giuseppe,g.saitta@contevini.com
CONTESA di Rocco Pasetti & C. Società Agricola Semplice,info@contesa.it
"Ministry of Agriculture, Forestry and Water Economy - Republic of Macedonia",info@mzsv.gov.mk
MINKOV BROTHERS WINE CELLAR ET,export@minkovbrothers.bg
MineralBrunnen RhönSprudel Egon Schindel GmbH,info-rs@rhoensprudel.de
MILHADE SAS,export.isa@milhade.fr
"Minos - Miliarakis Winery, S.A.",info@minoswines.gr
MIDDENDORF Internationale Weine Dirk Middendorf GmbH,info@middendorf-wein.de
Milbrandt Vineyards,scott@milbrandtvineyards.com
Miguel Torres S.A.,export@torres.es
Miguel Torres S.A.,export@torres.es
Milcast Corp. - Vinos Aranjuez SRL,mauricio.hoyos@vinosaranjuez.com
Michele Ventura,info@micheleventuravino.eu
Michlits-Stadlmann,office@weingut-stadlmann.com
"Miguel Calatayud, S. A.",vegaval@vegaval.com
Michalakis Estate Michalakis Emmanouil S.A,info@michalakis.gr
Michael Walker Gute Weine Distribution,michael.walker@gmx.de
Michele Satta SSA,info@michelesatta.com
Michel Redde et Fils SAS - Loire,thierry-redde@michel-redde.com
Michel Rolland Collection Sarl.,contact@rollandcollection.com
MEVI S.A.,info@ficamevi.com.ar
Michele Chiarlo S.r.l. Azienda Vitivinicola,info@chiarlo.it
"MG Wines Group, S.L.",info@mgwinesgroup.com
Mestres (Heretat Mestres S.L.),cava@mestres.es
Mestrezat Grand Crus SASU,contact@mestrezat.com
Messe Düsseldorf Japan Ltd.,prowein@messe-dus.co.jp
Messe Düsseldorf GmbH,
Mettler Family Vineyards,kent@creativewineintl.com
Message in a bottle e.V.,info@weingut-bischel.de
Messe Düsseldorf GmbH,
MESA s.a.s. di Enrica Luigia Fontana,info@cantinamesa.it
Merwida Winery Pty Ltd.,wines@merwida.com
Merumpress AG,verlag@merum.info
"Lusovini, S.A.",info@lusovini.com
LURETTA SRL,info@luretta.com
Merryvale Vineyards / Starmont Winery,fwohnrau@merryvale.com
MERY MELROSE sarl,francois@cognacmery.com
Lungarotti Societá Agricola A R.L.,lungarotti@lungarotti.it
Luis Segundo Correas SA,
"Luis Seabra Vihos, Lda.",
Luna Vineyards,andre@lunavineyards.com
"Luis Pato - Unipessoal, Lda",geral@luispato.com
Luis Felipe Edwards Wines of Chile,info@lfewines.com
Luigino Zago Azienda Agricola s.s.,info@luiginozago.it
Ludwig Rilling GmbH & Co. KG Rilling Sekt,marketing@rillingsekt.de
LUCIEN LE MOINE LM SAS,l.m.sas@lucienlemoine.com
LUCCARELLI SRL,farnesevini@farnesevini.com
Lucien Crochet SA - Loire,contact@lucien-crochet.fr
Luding Trade Ltd.,info@luding.ru
Luca Maroni Sens SRL Unipersonale,redazione@lucamaroni.com
Luc Massy Vins,
Louisvale Wines Pty Ltd,winery@louisvale.com
"LSKGLOBAL, Lda",luis.rodrigues@adhocwine.com
Louis Max L.M. S.A.,louismax@louis-max.fr
Loukatos Bros & Co.,loukatos@otenet.gr
Lou Miranda Estate,
Louis de Grenelle SA,grenelle@louisdegrenelle.fr
Lou Belvestit Alauze,contact@loubelvestit.com
Lost Valley (AC DC Consultora SA),contacto@lostvalley.com.ar
Losito e Guarini S.r.l.,vini@lositoeguarini.it
Lothian Vineyards (Pty) Ltd,ewen@lothianvineyards.com
Los Clop Wines,info@bodegadelosclop.com
Los Haroldos SA,
Losada Vinos de Finca SA,bodega@losadavinosdefinca.com
Conte Tasca d'Almerita Societa Agricola A.R.L.,info@tascadalmerita.it
LOSI Querciavalle Soc. Agr. Losi di Pietro & Paolo S.S.,info@aziendagricolalosi.it
Conte Loredan Gasparini Azienda Agricola,export@venegazzu.com
Conte Spagnoletti Zeuli Az. Agr.,c.szo@contespagnolettizeuli.it
Conte Collalto Azienda Agricola S.A.R.L.,info@cantine-collalto.it
Conte Guicciardini di Ferdinando Guicciardini,info@conteguicciardini.it
Conte d'Attimis-Maniago Alberto d´Attimis Maniago Marchio,info@contedattimismaniago.it
Conte Brandolini s.r.l.,vistorta@vistorta.it
CONTARINI VINI E SPUMANTI SRL,info@contarinivini.it
Consorzio Volontario Per La Tutela Dei Vini Colli Euganei,segreteria@collieuganeidoc.com
Contadi Castaldi,contadicastaldi@contadicastaldi.it
Consorzio Vino Chianti,info@consorziovinochianti.it
Constantia Uitsig Holdings (PTY) Ltd.,info@uitsig.co.za
Consorzio Vini Venezia,consorzio@consorziovinivenezia.it
Consorzio Vino Chianti Classico,lechner@chianticlassico.com
Consorzio Vino Carmignano,paolo@vietu.it
Consorzio Vini di Bertinoro,info@bertinorowines.it
Consorzio Vini Di Romagna,entevini@fastmail.it
Consorzio Valdarno di Sopra doc,info@valdarnodisopradoc.it
Consorzio Tutela Vino Custoza D.O.C.,info@vinocustoza.it
Consorzio Vini Colli Bolognesi,info@collibolognesi.it
Consorzio Tutela Vino Bardolino D.O.C.,info@winebardolino.it
Consorzio Tutela Vini Montefalco,info@consorziomontefalco.it
Consorzio Tutela Vini Soave e Recioto di Soave,consorzio@ilsoave.com
Consorzio Tutela Vini di Valtellina,promozione@consorziovinivaltellina.com
Consorzio Tutela Montepulciano D'Abruzzo Colline Teramane,consorzio@collineteramane.com
Consorzio Tutela Lugana Doc,info@consorziolugana.it
Consorzio Tutela Vini della Maremma Toscana,info@consorziovinimaremma.it
Consorzio Tutela Del Vino Conegliano Valdobbiadene Prosecco,info@prosecco.it
Consorzio Tutela Vini del Montello e Colli Asolani D.O.C.,info@asolomontello.it
Consorzio Tutela e Promozione dei Vini D.O.P. Reggiano e Colli Di Scandiano e di Canossa,
Mercouri Estate S.A.,mercouri@otenet.gr
Merotto Casa Vinicola,merotto@merotto.it
Menir BR Sociedade Agricola SA,couteiro@couteiro-mor.com
"MERAVEN, S.L. Finca Río Negro",vfuentes@fincarionegro.es
Menmade Società Agricola SRL Ca'd'Or,info@cadorwine.it
MENDEL WINES S.A.,importadores@mendel.com.ar
MEJS - Die Weinspezialisten GmbH & Co. KG,info@mejs-winzer.de
Meissener Spezialitätenbrennerei Prinz zur Lippe GmbH & Co. KG,meissener-spez.brennerei@t-online.de
MEININGER VERLAG GmbH,contact@meininger.de
MEININGER VERLAG GmbH,contact@meininger.de
Meinhardt Hube Weingut Wohlmuth GmbH,office@meinhardthube.com
"Meier Helmut, Barbara und Georg Meier GbR",info@wein-meier.de
MC. Consultant SARL,
McWilliams Wines Group Ltd.,pr@mcwilliamswines.com.au
Medici Ermete & Figli S.r.l.,info@medici.it
MBG International Premium Brands GmbH,info@mbg-online.net
Mazziotti Az. Agr. di Valeria Laurenzi,mazziottiwines@libero.it
MAXX Weine GmbH,info@maxx-weine.de
Mazurskie Miody Bogdan Piasecki,info@mazurskiemiody.pl
MAZZETTI D'ALTAVILLA S.r.l.,
MAURT SRL,info@maurt.md
Mauro Sebaste - s.s. Sylla Azienda Agricola,maurosebaste@maurosebaste.it
Matasci Fratelli SA,info@matasci-vini.ch
"Mata i Coloma, SL Cava Pere Mata",info@matacoloma.com
Máté Podere Il Falconaio Di Ferenc Máté,info@matewine.com
Massone Stefano Azienda Agricola,
Mastrojanni srl Societa Agricola Socio Unico,info@mastrojanni.com
Mastroberardino Spa,
Matahiwi Vineyard Ltd.,sales@matahiwi.co.nz
Lorenz & Cavallo Weinimport Export GbR,lorenz-cavallo@t-online.de
LORGERIL SAS,frank@lorgeril.com
Long Meadow Ranch Winery,brad@longmeadowranch.com
Massolino Giuseppe Az. Agr. Vigna Rionda S. S.,
Long Wines S. L.,elena@longwines.com
Lombardo Vini Societa Agricola s.s.,info@lombardovini.it
Loma Larga Agricola Llancay Ltda.,info@lomalarga.com
Loacker Tenute S.S.,lo@cker.it
Lombard Brands Ltd. Lombard Scotch Whisky Limited,lombardscotch@gmail.com
LLC 'INDUSTRIAL AND COMMERCIAL COMPANY SHABO',
Logodaj Winery Ltd.,logodajwinery@logodajwinery.com
Llopart Cava Pere Llopart Vilarós,export@llopart.com
Loire Proprietes GIE,loire-wines@uapl.fr
Livio Soria Azienda Agricola,info@liviosoriavini.it
LLC Dugladze Wine Company,export@dwc.ge
Livio Bruni & Co. S.r.l,info@bruniwines.com
Litwan Wein Inh. Tom Litwan,mail@litwanwein.ch
Livio Felluga S.r.l.,info@liviofelluga.it
Litchquor Ltd.,
Litmus Wines Limited,hq@litmuswines.com
Lis Neris s.s. Agricola,lisneris@lisneris.it
Liviko Ltd.,liviko@liviko.ee
Lionel Gosseaume SARL - Loire,info@lionelgosseaume.fr
Lionello Marchesi S.r.l.,international@castellodimonastero.com
Lima Mayer & Companhia - Sociedade Agricola Lda.,info@limamayer.com
Limonio S.A.S.,limonio@libero.it
LIMESTONE COAST WINES PTY LTD T/A LCW CORP,allison@lcw.net.au
Linke Weinhandelsges. mbH,info@linke-weine.de
LILI WINE LILI OTT S.L.,info@liliwine.es
"Lima & Smith, Lda.",
Lhwines Family Estates,laura@lhwines.es
Light's View Group,sales@lightsviewgroup.com.au
LGI s.a.s.,info@lgi-wines.com
Lidio Carraro Boutique Winery Ltda.,lidiointernational@lidiocarraro.com
LFE B.V.,info@lfe.nl
Consorzio Tutela del Lambrusco di Modena,
Librandi Librandi antonio e Nicodemo S.p.A.,librandi@librandi.it
Consorzio Produttori Vini Manduria S. C. A.,info@cpvini.com
Consorzio Piedmontop,info@piedmontop.com
Consorzio per la Tutela dei Vini Valpolicella,info@consorziovalpolicella.it
Consorzio per la Tutela dei Vini DOC Bolgheri,consorzio@bolgheridoc.com
Consorzio Montecucco Tutela Vini,info@consorziomontecucco.it
Consorzio per La Tutela del Franciacorta,info@franciacorta.net
Consorzio Lago di Garda Lombardia,info@gardalombardia.com
Consorzio Historia Antiqua Soc. Agr. A R.L.,info@historiaantiqua.it
Consorzio Langa Style,info@langastyle.com
Consorzio Export Quality Wines,sevinova@sevinova.com
Consorzio di Tutela Vini Piceni,direzione@consorziovinipiceni.it
Consorzio Diversi Vignaioli Irpini,diversivignaioliirpini@legalmail.it
Consorzio di Tutela Vini Piceni,direzione@consorziovinipiceni.it
Consorzio di Tutela Vini Piceni,direzione@consorziovinipiceni.it
Consorzio di Tutela Doc Prosecco,info@consorzioprosecco.it
Consorzio di Tutela Vini D'Irpinia,info@consorziovinidirpinia.it
Consorzio di Tutela Vini Piceni,direzione@consorziovinipiceni.it
Consorzio della Denominazione San Gimignano,info@vernaccia.it
Consorzio del Vino Nobile di Montepulciano,info@consorziovinonobile.it
Consorzio Dei Produttori Vitivinicoli,info@cantineifavati.it
Consorzio del Vino Orcia,info@consorziovinoorcia.it
Consorzio Barbera d'Asti e Vini Del Monferrato,consorzio@viniastimonferrato.it
Consorzio del Vino Brunello di Montalcino,info@consorziobrunellodimontalcino.it
Consorzio a Tutela del Vino Morellino di Scansano D.O.C.G.,info@consorziomorellino.it
Consortio Vini Cortona,cortonavini@cortonavini.it
Consorzio Coop. Riunite d'Abruzzo S.C. Citra Vini,citra@citra.it
"Consortio ""Maestri Vignaioli Italiani""",info@cantinadtroppiana.com
Consello Regulador Denominacion de Orixe Valdeorras,consello@dovaldeorras.com
Conservatoire des AOC de Beaumes De Venise,aocbeaumesdevenise@wanadoo.fr
Consigliovini Weinhandelsagentur GmbH,info@consigliovini.de
"Consorcio de Vinos de Pago de España, S.L.",info@pagodelvicario.com
Conselleria de Agricultura Generalitat Valenciana,trade_agp@gva.es
Massimo Rattalino,info@massimorattalino.it
Massimago S.S. Agr.,info@massimago.com
Masi Renzo & C. S.A.S FATTORIA DI BASCIANO,masirenzo@virgilio.it
Masottina S.p.A.,venditeestero@masottina.it
Masia Torreblanca Viña Torreblanca S.L.,info@vinatorreblanca.com
"Maset del Lléo Agrupacio de Viticulores Artesanals, S.L.","sales@maset.com, export@maset.com"
Masciarelli Tenute Agricole SRL,info@masciarelli.it
Mascota Vineyards plc,info@mascotavineyards.com.ar
Masciarelli Tenute Agricole SRL,info@masciarelli.it
Masi Agricola Spa,masi@masi.it
Mascaró Antonio Mascaró S.L.,export@mascaro.es
"Mas Rodo Vitivinicola Impacto y Accion, S.A.",info@masrodo.com
"Mas Gomà 1724, SL",jvendrell@masgoma1724.com
MAS Wines & Spirits B.V.,info@mas-ws.com
"Mas que Vinos Global, SL",mqv@bodegasmasquevinos.com
Mas Du Novi St Jean du Noviciat SAS,contact@masdunovi.com
MAS DES CAPITELLES,mas.des.capitelles@laposte.net
"Mas Foraster1923, SL",info@josepforaster.com
Mas de la Devèze Nathalie & Simon Hugues,contact@masdeladeveze.fr
Mas de Valériole GAEC,contact@masdevaleriole.com
MAS DE FIGUIER EARL Gilles Pagès,pagesgi@orange.fr
Mas d'en Blei Explotacions Agrotécniques Enotopos SL,comercial.fr@masdenblei.com
MAS Champart SAS Champart,mas-champart@wanadoo.fr
"MAS den GIL Priorat, S.L.",mail@masdengil.com
MAS DE DAUMAS GASSAC SAS,export.europe@daumas-gassac.com
Mas de Cadenet EARL,famillenegrel@masdecadenet.fr
Martin Kern reginerate,
Martin Diwald GmbH,office@weingut-diwald.at
"Mas Bertrán Viticultors, S.L.",info@masbertran.com
"Marqués de Gelida Vins El Cep, S.L.",info@vinselcep.com
Martha's Wines Gold Mountains Company Lda.,export@marthasgroup.com
Marrenon - Vignobles en Luberon & Ventoux,export@marrenon.com
Leth GmbH Weingut-Weinkellerei,office@weingut-leth.at
MARSILEA VINOS-Enológica Oleana CB,vinos@marsilea.es
LES VINS SAINT HILAIRE SARL CHATEAU SAINT HILAIRE,
Les Vins Pierre Rougon,commercial@lesvinspierrerougon.fr
Les Vins Parcé Frères Sarl,lesvinsparcefreres@orange.fr
Les Vins du Centre-Loire,contact@vins-centre-loire.com
Les Vins de Vienne SARL,contact@lesvinsdevienne.fr
Les Vins Bréban S.A.,export@vinsbreban.com
Les Vins Georges Duboeuf SA/SCOP,adrien@duboeuf.com
Les Vins Aujoux SAS,aujoux@aujoux.fr
Les Vins de Vacqueyras Association,promo.vacqueyras@orange.fr
Les Vins Aujoux SAS,aujoux@aujoux.fr
Les Vins Alexander Krossa,contact@alexandercrossa.com
Les Vignobles Gayrel S.A.S,
Les Vignobles Gueissard,contact@lesvignoblesgueissard.com
Les Vignobles Foncalieu,higuerasg@foncalieu.com
Les Vignerons Parisiens SAS,
Les vignerons Landais - TURSAN,export@tursan.fr
Les Vignerons de la Vicomte,vignerons@la-vicomte.fr
Les Vignobles Dignac EARL Chateau Cotes de Bonde,philippe.dignac@cegetel.net
Les Vignerons D'Aghione Cave Cooperative Vinicole,coop.aghione.samuletto@wanadoo.fr
Les Vignerons Ardechois U.V.I.C.A. Union de Caves Cooperatives,uvica@uvica.fr
Les Vignerons de Buzet,export@vignerons-buzet.fr
Les Maîtres Vignerons de Vidauban SCA,ruspil@vidaubanaise.com
Les Hauts de Palette SARL,contact@zebordeaux.com
Les Grands Chais de France Francois Martenot,
Les Mas des Caprices SARL,masdescaprices@free.fr
Les Maîtres Vignerons de Cascastel,info@cascastel.com
Les Domaines Robert Vic SARL,contact@preignes.com
Les Domaines Barons de Rothschild Lafite Société en commandite par actions,dbr@lafite.com
Les Domaines Jeeper SARL,info@champagne-jeeper.com
Les Domaines Auriol SAS,info@les-domaines-auriol.eu
Les Collines Du Bourdic SCA,contact@bourdic.fr
LES CELLIERS ASSOCIES COOPERATIVE,n.ruellan@valderance.com
Consejo Regulador Denominacion de Origen Rueda (C.R.D.O. Rueda),export@dorueda.com
Consell Regulador D.O. Montsant,info@domontsant.com
Consejo Regulador de la Denominacion de Origen Monterrei,info@domonterrei.com
Consejo Regulador de la Denominación de Origen Bierzo,comunicacion@crdobierzo.es
Consejo Federal de Inversiones,
Consejo Regulador de la D.O.Ca. Rioja,info@riojawine.com
Conseil des Vins de Saint-Emilion,emilie.renard@vins-saint-emilion.com
Conseil Interprofessionnel Des Vins D'Alsace (CIVA),civa@civa.fr
CONETECH INC. IBÉRICA,blarroca@conetech.com
Concardis GmbH,cc@concardis.com
Confrérie des Domaines,export@lc2d.com
Conceito Vinhos Lda,conceito@conceito.com.pt
Conde' - Azienda Vitivinicola,info@conde.it
Comtes de Dampierre SAS Champagne,champagne@dampierre.com
Complices de Loire SAS GV & FXB,
"Companhia Agricola da Barrosinha, S.A.",almeidamartinsjp@herdadedabarrosinha.pt
"Companhia das Quintas - SAQRC, S.A.",geral@companhiadasquintas.pt
"Companhia Agricola do Sanguinhal, LDA",info@vinhos-sanguinhal.pt
"Compañía de Viñedos IBERIAN, S. L.",info@vinosiberian.com
Compagnie Vinicole Baron Edmond de Rothschild SA Chateau Clarke,contact@cver.fr
Compagnie Médocaine des Grands Crus SAS,contact@medocaine.com
Compagnie française des spiritueux SAS,cfs@compagnie-francaise-spiritueux.fr
Compagnie des Vins d'Autrefois SAS,cva@cva-beaune.fr
Compagnie de Burgondie Union de Cooperatives Agricoles,commercial@burgondie.info
COMMENDA MAGISTRALE Soc. Agr. del Salento A.R.L.,commenda.magistrale@gmail.com
Comm G.B. Burlotto di Marina Burlotto,burlotto@burlotto.com
Compagnie de Guyenne SA Distilleries de Matha,c.viard@cdgcognac.com
Commanderie de Peyrassol SARL,contact@peyrassol.com
Comite des vins de Lorraine Chambre regional d'Agriculture de Lorraine,
Comité Auvergne-Rhone-Alpes-Gourmand Association loi 1901,contact@comite-arag.fr
Comissão Vitivinícola Regional da Beira Interior,geral@cvrbi.pt
MAROF WINERY Panvita Marof d.o.o.,info@marof.eu
Markus Fischl KG,office@ceelwines.at
