FAILMSG,HREF,BIZADD,EMAIL,DATE_SCRAPED,TEL,CONAME
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78057&sid=D64FB746C2C885CB65DD6CB3CEFBB4E2,"UNIT C110, C210, C310, BLOCK C, UNIT PERDAGANGAN PHILEO DAMANSARA 1 NO 9 JALAN 16/11, OFF JALAN DAMANSARA, PETALING JAYA 46350 SELANGOR",sales@designex3d.com,'2017-08-04,03 - 79318159,DESIGNEX 3D SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10715&sid=3011BE45DDFE1E0561341397EE295721,9 JALAN BP 4/8 BANDAR BKT PUCHONG PUCHONG 47100 SELANGOR,ss.yap@ykcomponents.my,'2017-08-04,03 - 80617051,YK COMPONENTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86065&sid=05D381A3EBFF6E9D0A0F07C2E5283006,LOT 825-10 JALAN SUBANG 6 SUBANG INDUSTRIAL AREA 47510 SELANGOR,airocoat@gmail.com,'2017-08-04,03 - 56345376,AIROCOAT MARKETING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86102&sid=315BBDB867C06AE31A05D69303DAC8B2,"LOT 11, JALAN SULTAN MOHAMED 5 BANDAR SULTAN SULEIMAN PORT KLANG 42000 SELANGOR",kenneth@awst.com.my,'2017-08-04,03 - 31762849,ANGEL WATER SYSTEM TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65479&sid=414B5108B5B3A381ED865B043DE3ED84,"SUITE R.1, GROUND FLOOR KHTP BUSINESS CENTRE KULIM HI-TECH PARK, KULIM 09000 KEDAH",jimmy@promas.com.my,'2017-08-04,04 - 4848834,MERCUJAYA RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15109&sid=AC47F3CDC166898891E3967E4B7AD765,"51-14-B & C, MENARA BHL BANK JALAN SULTAN AHMAD SHAH  10050 PULAU PINANG",hstan@dnoncetech.com,'2017-08-04,04 - 2281198,D'NONCE (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=98503&sid=E763E626C48DC3066AC33A2E82E35E66,63A JALAN BAYU PERMAI 5 TAMAN BAYU PERMAI RAWANG 48000 SELANGOR,norlela@msrsb.com,'2017-08-04,03 - 60909772,MULTI SCOPE RESOURCES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61923&sid=6DFB59A9AAA2682B2480AFCDC76F8438,4 TAMAN BERJAYA SETIAWAN 32000 PERAK,admin@dayatechmerin.com,'2017-08-04,05 - 6921841,DAYATECH MERIN SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=98513&sid=9A342E14ACC67CDE4D988C6A2E1844C6,34 JALAN APOLLO U5/187 BANDAR PINGGIRAN PINGGIRAN SUBANG SHAH ALAM 40150 SELANGOR,forestwindcorp@gmail.com,'2017-08-04,03 - 78462327,FOREST WIND CORPORATION SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35850&sid=F7A9862EAF14BF78155769864F321562,"PLOT 31, JALAN PKNK UTAMA SG PETANI INDUSTRIAL ESTATE SG PETANI 08000 KEDAH",lktan@conquestelec.com,'2017-08-04,04 - 4412388,CONQUEST ELECTRONICS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13848&sid=5BA3BE16FD75CF528CA46EDC31D55341,"NO. 16, JALAN TTC 26 TAMAN TEKNOLOGI CHENG  75250 MELAKA",enquiry@ebelco.com,'2017-08-04,06 - 3338855,EBELCO INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79210&sid=7BCD58934655E89877FD854CC110016B,B-16-2 BAY AVENUE LORONG BAYAN INDAH 3 11900 PULAU PINANG,globalpartners@sun-u.com.my,'2017-08-04,04 - 6464488,SUNWEU SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76318&sid=8FFFBE7B93B1EE144F153F345BF5A657,"NO. 6,JALAN GANGSA 3 DESA PERINDUSTRIAN KULAI 2, KELAPA SAWIT KULAI 81030 JOHOR",yy@eastool.com.my,'2017-08-04,07 - 6521653,EASTOOL SOLUTION SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=98780&sid=A450B993C1469F16DE9F5C35C85CFED8,90 HALA PERUSAHAAN KLEDANG UTARA 2 KAWASAN PERINDUSTRIAN MENGLEMBU MENGLEMBU 31450 PERAK,manjoi.plastic89@gmail.com,'2017-08-04,05 - 2812335,MANJOI PLASTIC INDUSTRIES SDN. BHD.
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11314&sid=54DC01F13DFCD8B65D0D9B80E227FF3B,"LOT 22, JALAN TEKNOLOGI TAMAN SAINS SELANGOR 1 KOTA DAMANSARA, PETALING JAYA 47810 SELANGOR",skb@skb.com.my,'2017-08-04,03 - 61572277,SKB SHUTTERS MANUFACTURING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11580&sid=39F3879FE1F635E314E266507F0DC5D5,"WISMA MASTER JAYA 20, JALAN TAMING 3, TAMING JAYA INDUSTRIAL PARK, SERI KEMBANGAN 43300 SELANGOR",info@masterjaya.com.my,'2017-08-04,03 - 89626233,MASTER JAYA ENGINEERING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99152&sid=3796E30125669B23DA05E1B99A40B79F,A1103-A KOMPLEKS DANAU KOTA ZETAPARK 67 JALAN TAMAN IBU KOTA 53300 SELANGOR,samlohbh@gmail.com,'2017-08-04,012 - 9176289,HIKMAT MENTARI SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74879&sid=647942775FF7F26AF445F7E7825B3B8A,"19, JALAN RP 3 RAWANG PERDANA INDUSTRIAL PARK RAWANG 48000 SELANGOR",info@yetplus.com,'2017-08-04,03 - 60919811,YIVA ELECTRIC SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77772&sid=273990CD91CA219E4A628FCD1EA0109B,"B-0213, BLOCK B SERDANG PERDANA SELATAN, SECTION 1 SERI KEMBANGAN 43300 SELANGOR",siva@fajar.com.my,'2017-08-04,03 - 89451450,FAJAR SAINTIFIK SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11294&sid=E7BA9D34112DB5EC3C8146D9BCC09AC0,"55, JALAN MATAHARI AA U5/AA BANDAR PINGGIRAN SUBANG SECTION U5, SHAH ALAM 40150 SELANGOR",sales@scp.com.my,'2017-08-04,03 - 78450129,SCP AUTOMATION (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2234&sid=CC5A8E7F59524D04145202A300F68336,"LOT 878, JALAN SUBANG 9 TAMAN PERINDUSTRIAN SUBANG SUBANG JAYA 47500 SELANGOR",export@eversafe.net,'2017-08-04,03 - 80249898,EVERSAFE EXTINGUISHER SDN.BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96603&sid=542D9A6575E91AFF2E369C0A3E8A1FD8,NO 15 JALAN PJS 1/27 (PETALING UTAMA 6) PETALING UTAMA BATU 7 OFF JALAN KLANG LAMA 46000 SELANGOR,siawys@smart-hvac.com.my,'2017-08-04,03 - 77837288,SMARTECH INTERNATIONAL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96642&sid=03EE153D73EC146DAE11B620CB7A0AF4,NO 2 JALAN MUTIARA EMAS 7/11 TAMAN MOUNT AUSTIN JOHOR BAHRU 81100 JOHOR,antadv.albert@gmail.com,'2017-08-04,07 - 3546920,A&T SIGNBOARD & PRINTING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99344&sid=23B8326F303CA2BDBABC5DE565BA8738,LOT 1892 JALAN TOK KENALI  16150 KELANTAN,iqmukminsolution@gmail.com,'2017-08-04,014 - 5059491,IQMUKMIN SOLUTION
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96921&sid=5F50EF275875DC766B7A69D35F8D412E,20-G JALAN BESTARI 6/2 TAMAN NUSA BESTARI NUSAJAYA 79150 JOHOR,dobby@eternogroup.com.my,'2017-08-04,07 - 2315071,ETERNO TECH GROUP SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35747&sid=3F80B0F316CC3E3127A9ACF4E720ACFC,13-2 JALAN TANJUNG SD 13/1 BANDAR SRI DAMANSARA 52100 KUALA LUMPUR,klyee@okamizu.net,'2017-08-04,03 - 62732282,OKAMIZU INTERNATIONAL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=97187&sid=E27284D21A3FF1822315418AB8479798,LOT 5.77 5TH FLOOR WISMA CENTRAL JALAN AMPANG 50450 KUALA LUMPUR,info@mygm.net.my,'2017-08-04,03 - 21810693,MYGM MANEGEMT SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85222&sid=E8EF51B53CA4BB053D4206ED0D47D9F5,"9, JALAN SASA 4 TAMAN GAYA ULU TIRAM 81800 JOHOR",dannylim@ims-motion.com,'2017-08-04,07 - 8635240,IMS MOTION SOLUTION (JOHOR) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96741&sid=BFD833932237A2BF5FF548C0CA449696,12A JALAN SUNGAI TIRAM 7 BAYAN LEPAS 11900 PULAU PINANG,lyteh@estechs.com,'2017-08-04,04 - 6371162,ESTEK SOLUTIONS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57424&sid=B6387B940CFCF7FE186C094323D9B170,"LOT PTD 10643, KAWASAN PERINDUSTRIAN BUKIT BAKRI JALAN KEMPAS 3, MILE 7 1/2 MUKIM BUKIT BAKRI, MUAR 84200 JOHOR",tanys@wisonscrew.com,'2017-08-04,06 - 9860700,WISON SCREW INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=97170&sid=ADB2EBC289E561FA4907843377ACFF53,12 JALAN SETIA DAGANG AJ U13/AJ SHAH ALAM 40170 SELANGOR,rupinin.mc@gmail.com,'2017-08-04,012 - 6980132,MOBILE KIOSK SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=97175&sid=341A3299F0EE8D5C161A4661DC5006C7,NO 19 JALAN 51A/223 SEKSYEN 51A PETALING JAYA 46100 SELANGOR,whchia@elid.com,'2017-08-04,03 - 79609055,ELID SALES & MARKETING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8338&sid=DC58B06EB904682358AAB6D14EE77639,"PT 14504, PERSIARAN BATU GAJAH PERDANA 6 TAMAN BATU GAJAH PERDANA PUSING 31550 PERAK",info@yli-ind.com.my,'2017-08-04,05 - 3665227,YLI INDUSTRY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90384&sid=8BCB4314C7F9170F7D7FE1733CCF13FA,".24, JALAN 6/91 TAMAN SHAMELIN PERKASA CHERAS 56100 KUALA LUMPUR",chtan@lanhoe.com.my,'2017-08-04,03 - 92811323,LAN HOE HOLDINGS (1979) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58517&sid=9F9AD111314C28CA1A6B0C20A05433E9,"NO. 3, JALAN SUBANG 6 TAMAN PERINDUSTRIAN SUBANG, USJ 1 SUBANG JAYA 47600 SELANGOR",I.Want.to.Save@degindustrial.com,'2017-08-04,03 - 80233898,DEG INDUSTRIAL SUPPLIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89918&sid=DC3189C062FDF2B456C12E1462672B58,"LOT 1-6, INNOVATION HOUSE TECHNOLOGY PARK MALAYSIA BUKIT JALIL 57000 KUALA LUMPUR",admin@aegismalinnov.com,'2017-08-04,03 - 89965536,AEGIS MALINNOV SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57896&sid=E416094F87692E74CBCF3F9970283C22,"NO. 20, JALAN P10/19 TAMAN INDUSTRI SELAMAN, SEKSYEN 10 BANDAR BARU BANGI 43650 SELANGOR",halijah@iftitah.com.my,'2017-08-04,03 - 89257919,IFTITAH SOLUTIONS (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93613&sid=3DDC5977DEDB76B1B21BBE44B0FA4ABD,NO 3A-2A 3A FLOOR TOWER 2@PFCC JALAN PUTERI 1/2 BANDAR PUTERI PUCHONG 47100 SELANGOR,csm@aztihsb.com,'2017-08-04,03 - 80518619,AZTI TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34093&sid=E25C530E657E6A404B141FC8B404C298,22 JALAN PJS 5/26 PJS 5 TAMAN DESARIA PETALING JAYA 46150 SELANGOR,annkee@vees.com.my,'2017-08-04,03 - 77821268,VEES MARKETING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15632&sid=50DBEEE0A3E57384D70A9FE15FD372E0,"LOT 16B, JALAN TEKNOLOGI 3/5 TAMAN SAINS SELANGOR 1 KOTA DAMANSARA 47810 SELANGOR",sales@anjurekar.com,'2017-08-04,603 - 61483723,ANJUR EKAR SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93900&sid=031F4E3D3430A88ABC1E981CE7CAA6D5,PUSAT PERDAGANGAN PUCHONG PRIMA G-03-07 BLOCK G JALAN PRIMA 5/4 PERSIARAN PRIMA UTAMA TAMAN PUCHONG PRIMA PUCHONG 47150 SELANGOR,enquiry@rerokompressor.com.my,'2017-08-04,03 - 80665271,RERO KOMPRESSOR SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82479&sid=5505BA92E01CC4AC1456E104E873F08B,10 & 12 JALAN BP 5/3 BANDAR BUKIT PUCHONG PUCHONG 47100 SELANGOR,unifmt@yahoo.com,'2017-08-04,03 - 80610916,UNIFORMAT KITBATH SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11483&sid=7078DBCEB52B60BA7A1046C90E846D72,"36, JALAN 14/22 PETALING JAYA  46100 SELANGOR",may@arori.com.my,'2017-08-04,03 - 79608890,ARORI (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93940&sid=625E216CD827008BD787BF16CC4BF17B,LOT 13338 & 2493 JALAN SUKEPI KAWASAN PERINDUSTRIAN JENJAROM KAMPUNG JENJAROM KUALA LANGAT 42600 SELANGOR,thiagarajan@lapower.com.my,'2017-08-04,03 - 31916133,LEOCH ACCUPOWER (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10896&sid=2ED8EB378550DBEC1878C8F28B8BB4A3,"LOT 4934, BATU 5 3/4, JALAN MERU, KLANG  41050 SELANGOR",enquiries@banngai.com,'2017-08-04,03 - 33923813,BAN NGAI COMPONENTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94259&sid=36B938717598A3FAEE86A2418F74F2A6,27-1 JALAN 11/62A BANDAR MANJALARA  52200 KUALA LUMPUR,info@megamars.com,'2017-08-04,03 - 62726598,MEGAMARS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33807&sid=08195DE467DB7F75FC3248365D22AB1E,"2A-B JALAN  TEKNOLOGI 3/1 SUNSURIA INDUSTRIAL PARK KOTA DAMANSARA, PETALING JAYA 47810 SELANGOR",jessie@thermohygro.com,'2017-08-04,03 - 61507898,THERMO INTEGRA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75403&sid=F1E4851F4BF1726FCD6D2C608EF8A06E,19-1 JALAN 2 TAMAN INDUSTRI PANDAN INDAH 55100 KUALA LUMPUR,amworld_marketing@yahoo.com,'2017-08-04,03 - 42953566,AM WORLD MARKETING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73826&sid=8577310849B2ABC6602BCDEE2C2CE1AD,"10, JALAN SRI SARAWAK 20B TAMAN SRI ANDALAS KLANG 41200 SELANGOR",info@trendenergy.com.my,'2017-08-04,03 - 33242611,TREND ENERGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11896&sid=11E27CE264BEFDB97C2D219F9055DDD5,"LOT 3, JALAN LADA HITAM SATU 16/12A, SECTION 16 SHAH ALAM 40200 SELANGOR",myg@novabrite.com.my,'2017-08-04,03 - 55190160,NOVABRITE LIGHTING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9274&sid=63389E9585901FA589D5AA45CBAF722F,"5, JALAN PENAGA 12 KAW PERINDUSTRIAN KOTA PUTERI MASAI 81750 JOHOR",info@salutaryavenue.com,'2017-08-04,07 - 3883771,SALUTARY AVENUE (MFG) SERVICES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10080&sid=DDBD17C52F51767AFAEA104FA8413754,"5, JALAN TEKNOLOGI 3/5 TAMAN SAINS SELANGOR 1 KOTA DAMANSARA, PETALING JAYA 47810 SELANGOR",info@solartech.com.my,'2017-08-04,603 - 61574888,SOLARTECH SALES AND SERVICE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67129&sid=3C9E5DA99398029D772BFA5011752065,"NO 10, JALAN TPP 1/10, TAMAN INDUSTRI PUCHONG BATU 12, JALAN PUCHONG PUCHONG 47100 SELANGOR",michaeltan@itrimech.com.my,'2017-08-04,03 - 80686028,ITRIMECH TECHNOLOGY (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100803&sid=8079A43612C6451395A287F8BBBC664E,C-09-03 SETIAWALK PERSIARAN WAWASAN PUSAT BANDAR PUCHONG PUCHONG 47160 SELANGOR,info@taching.com.my,'2017-08-04,03 - 58798110,TACHING ELECTRONIC SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100790&sid=212219EF5E5BB46E2BC4047EA8CA7B4D,1025 JALAN CHAIN FERRY TAMAN KIMSAR PERAI 13700 PULAU PINANG,jasonleong817@gmail.com,'2017-08-04,04 - 3905600,SAINTY OCEAN LINE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63949&sid=9AD4B7A65C2616483DE5A2365A382C1F,"NO. 50-2, JALAN SUNGAI RASAU D32/D BERJAYA PARK, SEKSYEN 32 SHAH ALAM 40460 SELANGOR",angie@lkssb.com.my,'2017-08-04,03 - 55255038,LKS WEST INSTRUMENTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100796&sid=F0A16F411074F881823F23CC3B7F8732,NO 1-2 JALAN 2/14 DATARAN TEMPLER BANDAR BARU SELAYANG BATU CAVES 68100 SELANGOR,suriagiantfan@gmail.com,'2017-08-04,03 - 61270974,SURIA GIANT FAN SERVICES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11231&sid=FE02A19BAB60FA912F4DDD6D67392F2C,29 JALAN USJ 19/4A SUBANG JAYA  47600 SELANGOR,anisatul.husna@swisstron.com,'2017-08-04,03 - 80233925,SWISSTRON SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8166&sid=E5DF50601D572D188D072D458C3DF1FA,"LOT 9, JALAN PERUSAHAAN 2 BERANANG INDUSTRIAL ZONE BERANANG 43700 SELANGOR",fizrai@smim.com.my,'2017-08-04,03 - 87667099,SYARIKAT METAL INDUSTRIES OF MALAYSIA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100960&sid=B206569EC766DE737696408F7D4F5092,26 PUSAT PERDAGANGAN ONE PUCHONG JALAN OP 1/3 OFF JALAN PUCHONG PUCHONG 47160 SELANGOR,enquiry@netregy.com,'2017-08-04,03 - 80707770,NETREGY SYSTEMS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5744&sid=79E17B2772F14B4AC07DC21A9360A095,"25, JALAN SERULING 58 TAMAN KLANG JAYA KLANG 41200 SELANGOR",pngoh@centonia.com,'2017-08-04,03 - 33247605,CENTONIA INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74567&sid=DC75C1D281EF5E6C529F7C50085E7E80,35-1 JALAN RADIN ANUM 1 SERI PETALING 57000 KUALA LUMPUR,enquiry@orbitingscientific.com,'2017-08-04,03 - 90586581,ORBITING SCIENTIFIC & TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81553&sid=A173225B5B78419CF4698B804E75AE6C,32-5 JALAN TASIK SELATAN 3 BANDAR TASIK SELATAN 57000 KUALA LUMPUR,pauline@ozlux.com,'2017-08-04,03 - 90583388,OZLUX SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101019&sid=BA9D835C8C3C15ACCE715A6A0438AAF5,12 JALAN PERDAGANGAN 8 TAMAN UNIVERSITI SKUDAI 81300 JOHOR,kschan@i-stone.com.my,'2017-08-04,07 - 5201776,I-STONE SYSTEMS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99437&sid=45DB4222E7A121DA2AB0F41F1127B077,1-2 WISMA FIAMMA NO 20 JALAN 7A/62A BANDAR MANJALARA 52200 KUALA LUMPUR,chongsc.ebac@fiamma.com.my,'2017-08-04,03 - 62798888,EBAC HOME SDN. BHD.
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99479&sid=2391ADCDF4E0476341E5C3BA72C79CA2,NO 78 JALAN LOKE YEW  55200 KUALA LUMPUR,callfomalaysia@gmail.com,'2017-08-04,03 - 92231888,CALLFO INTERNATIONAL SDN. BHD.
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3913&sid=9DEA2C8E297ECC554EF172753F9B1A20,PERSIARAN BAYAN INDAH  BAYAN BAY 11900 PULAU PINANG,support@senzo.com.my,'2017-08-04,04 - 6441678,NEWICT MARKETING (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99592&sid=CB898FEE5BBBB7BD5B4003C8B9263F05,NO 48B JALAN CHE WAN IPOH  30250 PERAK,anand.my@gmail.com,'2017-08-04,016 - 6045606,THE MANJUNG MEAT FACTORY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99436&sid=0F56554C7202DC1FEBAFF03F564737E6,NO 14 JALAN PK8 B-1 TAMAN PERINDUSTRIAN KRUBONG 75260 MELAKA,info@sicuroalpha.com,'2017-08-04,06 - 3322214,SICURO ALPHA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15714&sid=B3C8867095C424EF6F4B2644A7BCD1B7,"LOT 1863/64, JALAN COLLEGE SERI KEMBANGAN SERDANG BARU 43300 SELANGOR",zenne@zenne.com.my,'2017-08-04,03 - 89489088,KEIN HING INDUSTRY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88036&sid=39481EA4EFCDF99354698CC80A45A7D4,"16TH FLOOR, MENARA BANGKOK BANK, LAMAN SENTRAL BERJAYA, NO.105, JALAN AMPANG, 50450 KUALA LUMPUR",kchoe@cuckoo.com.my,'2017-08-04,03 - 74538888,CUCKOO INTERNATIONAL (MAL) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99719&sid=38BA2F60F5588C4130A143226C039634,NO. G-15 & G-16 JALAN PUTRA PERDANA 5E TAMAN PUTRA PERDANA PUCHONG 47130 SELANGOR,den.yang@wa-2u.com,'2017-08-04,03 - 83195668,WINSPIRATION ALLIANCES
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99685&sid=6947C3AA30BCFA676B20E334B58CF9E6,NO 3 JALAN INDUSTRI MAS 7 TAMAN MAS SEPANG PUCHONG 47100 SELANGOR,vicky.lim@senz.com.my,'2017-08-04,03 - 80518833,SENZ MARKETING (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100046&sid=77D33A7A2A75A47F98D58A8A0C1FD8BB,NO 1 ROAD 237 SECTION 51A PETALING JAYA 46100 SELANGOR,tcloy2218@hotmail.com,'2017-08-04,019 - 2252368,APPLIED INNOVATIVE MARKETING
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99799&sid=7B93C369D1A1FC52D9258FF8497595ED,PLOT 21 TECHNOPLEX MEDAN BAYAN LEPAS TAMAN PERINDUSTRIAN BAYAN LEPAS PHASE IV BAYAN LEPAS 11900 PULAU PINANG,janelle@publicgold.com.my,'2017-08-04,04 - 6450999,PG MALL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62142&sid=2F73BBD1AC4075D9F66CFFE9457692DB,12-1 JALAN ARA SD7/3B BANDAR SRI DAMANSARA 52200 KUALA LUMPUR,enquiry@jh.com.my,'2017-08-04,03 - 62749888,JATI HARMONI SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99678&sid=C72F75C97B45C687BE5B7A441221E70F,NO 89 JALAN PENERBIT U1/43 TEMASYA INDUSTRIAL PARK SHAH ALAM 40150 SELANGOR,aerogct@gmail.com,'2017-08-04,03 - 55692622,AEROGREEN COOLING TECHNOLOGIES SDN. BHD.
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77251&sid=604EA646159FA59403430E5F67AD87AB,1 JALAN 13/6 PETALING JAYA 46200 SELANGOR,siewee.yong@konicaminolta.com,'2017-08-04,03 - 78012611,KONICA MINOLTA BUSINESS SOLUTIONS (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10000&sid=13AD00BE7859E9BADEDB25892F2CF89C,"PLOT 410, LORONG PERUSAHAAN 8B PRAI INDUSTRIAL ESTATE PRAI 13600 PULAU PINANG",hayma@precico.com.my,'2017-08-04,04 - 3883177,PRECICO SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13927&sid=E0B65064B2475AEAE98CC80949CBD1E4,"3, JALAN PEMBERITA U1/49 SECTION U1, TEMASYA INDUSTRIAL PARK GLENMARIE,  SHAH ALAM 40150 SELANGOR",info@mim.net.my,'2017-08-04,03 - 55695461,MALAYSIAN INTELLIGENCE METERS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69156&sid=91E443354A4F86577895580A41FD32D2,"7, JALAN SRI PLENTONG 6 TAMAN PERINDUSTRIAN SRI PLENTONG PLENTONG 81750 JOHOR",pong@sumelectrical.com,'2017-08-04,07 - 3888188,SUM MFG (M) SDN BHD
