HREF,TEL,CONAME,DATE_SCRAPED,BIZADD,FAILMSG,EMAIL
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4940&sid=8550BCFD47DE25BBF23294E818E41831,03 - 62017801,I.S. GOSTAR (M) SDN BHD,'2017-08-02,"BLOCK K, K-7-12 NO.2 JALAN SOLARIS SOLARIS MONT KIARA  50480 KUALA LUMPUR",,isgostar@tm.net.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6423&sid=F4BE64CDE0201F9DD5CEB3F1C4ABD701,06 - 7997161,PERNIAGAAN LOGAM XING FA SDN BHD,'2017-08-02,"PT 3340 & 3341, JALAN PERMATA 1/2 ARAB MALAYSIA INDUSTRIAL PARK NILAI 71800 NEGERI SEMBILAN",,yyng@plxf.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10424&sid=29F62538617547F1C943B9D20DDBF9E2,07 - 6631417,REE FONG AGRICULTURE SDN BHD,'2017-08-02,"7, JALAN BUNGA MAWAR SATU TAMAN SRI KULAI BARU  81000 JOHOR",,kaiyeaplee@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37617&sid=9C9390B997E388B716012C58F15A4BD0,03 - 79541118,WS OILS SDN BHD,'2017-08-02,"SUITE 1111, BLOCK B, PUSAT PERDAGANGAN PHILEO DAMANSARA 2,15, JALAN 16/11 OFF JALAN DAMANSARA, PETALING JAYA 46350 SELANGOR",,info@wsoils.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41178&sid=314E0184C40319A9568ABD74C4C951BC,03 - 83180442,TAPROBANE RESOURCES & CONSULTANCY SDN BHD,'2017-08-02,"A-3-02A, SME TECHNOPRENEUR CENTRE CYBERJAYA 2 2260, JALAN USAHAWAN 1 CYBERJAYA 63000 SELANGOR",,ops@taprobaneresources.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43067&sid=EA4CD25C15BF61A6A7A9E127B5151075,013 - 7733582,ECO ASIA PRODUCTS (M) SDN BHD,'2017-08-02,"12,LORONG 1, TAMAN JAYA PARIT RAJA  86400 JOHOR",,ecoasia1@hotmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14716&sid=5D4BC9A356C423EC13DC78A38C2AADB0,03 - 41474210,UNITED TIJARAH CORPORATION (M) SDN BHD,'2017-08-02,"233-B, JALAN BANDAR 13 PUSAT BANDAR MELAWATI  53100 KUALA LUMPUR",,info@unitedtijarah.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31024&sid=66EF2543037275BC838DFFE67F60B519,03 - 21684774,REACH 360 ACTIVATION SDN BHD,'2017-08-02,"LEVEL 40, TOWER 2, PETRONAS TWIN TOWER KUALA LUMPUR CITY CENTRE  50088 KUALA LUMPUR",,mario@reach-360.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12489&sid=950121EDF8CE3AA85D31050D5BA179F3,03 - 55124288,MARKET SQUARE SDN BHD,'2017-08-02,"LOT 14, LEVEL 1B PLAZA PERANGSANG P.O. BOX 7643, SHAH ALAM 40000 SELANGOR",,mohamad@bathichgroup.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=49675&sid=7F83C91A5DD1114E99F32C84311789AE,016 - 2111371,KIM CHUAN OILS & FATS SDN BHD,'2017-08-02,"39, JALAN LINGKUNGAN RAJA LUMU KAW PANDAMARAN PORT KLANG 42000 SELANGOR",,kcng.kcof@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11411&sid=932114601009341AEE1086A43CA8873B,03 - 42703790,SAVANNAH ENTERPRISE,'2017-08-02,"22B, JALAN WAWASAN 4/5 BANDAR BARU AMPANG AMPANG 68000 SELANGOR",,welldone@myjaring.net
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36828&sid=FD8AABFB88E4C75CD37F036168A12722,07 - 2185025,HASN FREIGHT & TRADING SERVICES,'2017-08-02,"LOT 1B, PODIUM 1, MENARA ANSAR 65 JALAN TRUS JOHOR BHARU 80000 JOHOR",,hasnsdnbhd@yahoo.com.sg
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12806&sid=259E52E165EA32443AD45B5E2D371A8B,07 - 9261205,ENG SOON HIN (M) SDN BHD,'2017-08-02,"LOT 955 & 956, KG KANGKAR 2 CHAAH, SEGAMAT 85400 JOHOR",,esh@esh.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10228&sid=9B74853DB01E174C292C018829759F00,04 - 3907818,DERICHEM (M) SDN BHD,'2017-08-02,"2411, LORONG PERUSAHAAN SATU PRAI INDUSTRIAL PARK PRAI 13600 PULAU PINANG",,dcmsales@ioioleo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65469&sid=8DD076054ED605ADA8A85FD0A5286DE8,03 - 33243847,NAZJBIL ALAM SEKITAR,'2017-08-02,"18, JALAN KIARA 13/6KS BANDAR BOTANIC KLANG 41200 SELANGOR",,nazjbil@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10508&sid=536BC5FE9599A50110E8868163497698,03 - 91718899,GREENLOVE DISTRIBUTION SDN BHD,'2017-08-02,"NO.40,JALAN KILANG MIDAH, TAMAN MIDAH,CHERAS 56100 KUALA LUMPUR. 56100 KUALA LUMPUR",,seow@greenlovefood.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64771&sid=07B469436B240B08817774B95BEAD852,03 - 80755388,RURALIS SDN BHD,'2017-08-02,"B-6F-05, IOI BOULEVARD JALAN KENARI 5 BANDAR PUCHONG JAYA 47170 SELANGOR",,seess@progres.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66207&sid=6F663EB523C99CEFC11E889C4ACDD567,03 - 31879393,GREENEARTH ALLIANCE SDN BHD,'2017-08-02,35 JALAN SULTAN ALAM SHAH BANTING 42700 SELANGOR,,greenalliance96@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66208&sid=751CF85383D2DE1C87D25672EC70540F,03 - 31879393,GREENEARTH (SABAH) SDN BHD,'2017-08-02,35 JALAN SULTAN ALAM SHAH BANTING 42700 SELANGOR,,greenearthsabah@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4128&sid=2B160962AB8A31DBD6B8D7CDD9C3EA95,04 - 3828288,SOON SOON OILMILLS SDN BHD,'2017-08-02,"2448,  LORONG PERUSAHAAN 2, PRAI INDUSTRIAL ESTATE, PRAI, 13600 PULAU PINANG",,raid@soonsoongroup.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66206&sid=F1BFF8E6E0AC92AF09C196A711AAE723,03 - 31879393,GREENEARTH (INTL) HOLDINGS SDN BHD,'2017-08-02,35 JALAN SULTAN ALAM SHAH BANTING 42700 SELANGOR,,info@greenearthintlholdings.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69161&sid=06E609C0E240E011803A4D1D6BB68E7E,03 - 58850190,MECHANOVATION HITEC SDN BHD,'2017-08-02,5-2B JALAN BANDAR 10 PUSAT BANDAR PUCHONG 47100 SELANGOR,,mechanovation@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70094&sid=1E78CC0FB4270FCD174BFA01FFCAA8F0,03 - 30801971,ASAS GLOBAL COMMODITIES SDN BHD,'2017-08-02,"38B, JALAN BAYU TINGGI 2A BATU UNJUR KLANG 41200 SELANGOR",,asasglobalcommodities@ymail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69167&sid=86919B2BBBE9FD334BE11802B4D0CCC9,03 - 60871828,IWG SDN BHD,'2017-08-02,"1-29, JALAN KEMBOJA 2B KAW PERNIAGAAN JALAN KEMBOJA BS8 BUKIT SENTOSA 48300 SELANGOR",,sitizakiahms@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58569&sid=5305C253C0710D09D9222CE004727056,03 - 62573700,V TWO O SDN BHD,'2017-08-02,"5, JALAN 2/33B MWE COMMERCIAL PARK KEPONG 52000 KUALA LUMPUR",,ng@bio-nutricia.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60091&sid=A5CF71CF2C45C0E9B3F96039608F6C5F,03 - 41316330,GLOBAL INTELLECT VENTURES SDN BHD,'2017-08-02,"56-2 BLOCK H, PLATINUM WALK JALAN LANGKAWI SETAPAK 53300 KUALA LUMPUR",,info@globalintellectventures.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70391&sid=498DF9A2AC056E0C963447E3384B92E0,03 - 21105000,TRANSWORLD UNIVERSAL SDN BHD,'2017-08-02,"27.02, 27TH FLOOR CENTRAL PLAZA 34, JALAN SULTAN ISMAIL 50250 KUALA LUMPUR",,bkamali.ac@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70236&sid=ACE4D62187A707FF75E4E2B818DC7962,017 - 6853648,WOEIS VIGOR SDN BHD,'2017-08-02,LOT 916 KG BARU SG. BULOH SG. BULOH 47000 SELANGOR,,woeisvigor@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58729&sid=DF7AE62C7334310623E5DC44B83728FD,03 - 87340341,MAPURO WORLD SDN BHD,'2017-08-02,"J3A-16, BLOCK J SOLARIS MONT KIARA SOHO KL JALAN SOLARIS, MONT KIARA 50480 KUALA LUMPUR",,purani@live.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60293&sid=C04F9D9A9B895738CB3F4342A42EB085,012 - 2384690,BUMI MINERALS TRADING,'2017-08-02,32A JALAN ARA SD7/1 BDR SRI DAMANSARA 52200 KUALA LUMPUR,,bumi.minerals@ymail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60109&sid=681353F7FEA69F67C90EAB3DECC805A2,03 - 79830036,HAYATABENA SDN BHD,'2017-08-02,"7C-2, FABER PLAZA JALAN DESA JAYA, TAMAN DESA JALAN KELANG LAMA 58100 KUALA LUMPUR",,hayatabena@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61918&sid=0BEFADFB1BA7EBE7F489FD3FB25DF3FE,084 - 325203,UNITED MARITIME AGENCIES,'2017-08-02,"145, 3RD FLOOR JALAN KAMPUNG NYABOR SIBU 96000 SARAWAK",,unitedmaritime@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60877&sid=AC1C40AD3930E1F64E2C8CB7B70B36FE,012 - 3723750,TZH GLOBAL RESOURCES,'2017-08-02,"1596, JALAN MAWAR 16 TAMAN PERMIN JAYA, CHENDERING KUALA TERENGGANU 21080 TERENGGANU",,tzhglobalresources@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60124&sid=73C350D05DFBB3E8D58FE54686842173,04 - 5883929,PELLETFARM SDN BHD,'2017-08-02,"3, JALAN TAMBUN INDAH 1 TAMAN TAMBUN INDAH SIMPANG AMPAT 14100 PULAU PINANG",,pelletfarm@hotmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61933&sid=03C8A90D19EB82FDCC3A3B7B34B698D0,03 - 62013322,SYARIKAT ALIRAN SEJAHTERA SDN BHD,'2017-08-02,"30-1, JALAN 22A/70A PLAZA CRYSTALVILLE 2 DESA SRI HARTAMAS 50480 KUALA LUMPUR",,ak.m7tech@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14347&sid=1160F5BE3C71FBAFDCDBD068CA16C8F7,05 - 8914699,SEA PACIFIC PAPER TECH SDN BHD,'2017-08-02,"1, LORONG KENANGA TAMAN MEDAN KAMUNTING JAYA 2 KAMUNTING 34600 PERAK",,asdepro@spptsb.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61623&sid=08C2E8992745FE2D4AEB981EA8D16680,06 - 7687836,NILAI GENTING SDN BHD,'2017-08-02,"19, 2ND FLOOR, JALAN ERA SQUARE 4 ERA SQUARE SEREMBAN 70200 NEGERI SEMBILAN",,nilaigenting@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61641&sid=53AA693A367B5DB528DC9639EC435A38,03 - 21610412,PALMATE GROWERS SDN BHD,'2017-08-02,"BOX 236, SUITE 4.02 - 4.04 WISMA CENTRAL JALAN AMPANG 50450 KUALA LUMPUR",,laili@palmategroup.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62989&sid=8321F5073EAD88A9800A6A7F2AA0F79E,019 - 2601244,AHR LAB2OIL SDN BHD,'2017-08-02,"19,JLN 4/11E SECTION 4 TAMBAHAN BANDAR BARU BANGI 43650 SELANGOR",,lab2oilhr@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63603&sid=63866E63912AA2E6C3858F27003ACD9F,04 - 5015101,KAROMECH SDN BHD,'2017-08-02,33 JALAN IKS BUKIT TENGAH TAMAN IKS BUKIT TENGAH 14000 PULAU PINANG,,sales@karomech.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58488&sid=0712C9E40E3919BADDCBAA0D8BAAABDF,03 - 89433287,FM GLOBAL RESOURCES SDN BHD,'2017-08-02,"B-03-06,JALAN SERDANG PERDANA TAMAN SERDANG PERDANA, PETALING SERI KEMBANGAN 43300 SELANGOR",,fm_global@ymail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15074&sid=D1F7DF1B32EE39F47639E8CF86CB98F8,03 - 62011905,REGALIS ASIA SDN BHD,'2017-08-02,"A-3A-2 PLAZA MONT KIARA NO 2, JALAN KIARA 50480 KUALA LUMPUR",,sales@regalisasia.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37554&sid=1A577D36AAFDBBE2BB2CADE9A661F814,03 - 33234220,KUALITI JAYA MANUFACTURING (M) SDN BHD,'2017-08-02,"77, 1ST FLOOR JALAN BATU UNJUR 8 TAMAN BAYU PERDANA KLANG 41200 SELANGOR",,info@sitrawan.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36969&sid=3CA9FCBD106FEA2DBC020D50189CBF3A,03 - 21711377,N.M.K. EDIBLE OIL PRODUCTS SDN BHD,'2017-08-02,"D-7-3, MEGAN AVENUE 1 189 JALAN TUN RAZAK  50400 KUALA LUMPUR",,nmke@tm.net.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9769&sid=EEE13575C59CF5E439C247B061473B5D,03 - 32912300,SYARIKAT WAHI & SONS SDN BHD,'2017-08-02,"LOT 1144, JALAN HJ OSMAN RANTAU PANJANG, KLANG  42100 SELANGOR",,swahi@tm.net.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5156&sid=FD4F0D014E781A9035B00A14003E7114,012 - 2081237,SYKT. PERNIAGAAN KILANG MINYAK HOCK GUAN HENG,'2017-08-02,"BATU 19, JLN SEMENYIH SEMENYIH KAJANG 43500 SELANGOR",,zuanyong@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14768&sid=13D214EF38647694F7378FD3A4029CAE,07 - 4556548,IZUMIA ENTERPRISE,'2017-08-02,25 JALAN KENANGA TAMAN ISTANA BATU PAHAT 83000 JOHOR,,izumia_ent@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41682&sid=2AD0E2B09809FB1BF480CB161C30DE44,03 - 31687601,FELDA IFFCO SDN BHD,'2017-08-02,"LOT 596, LEBUH RAJA LUMU PANDAMARAN INDUSTRIAL ESTATE P.O BOX 204, PELABUHAN KLANG 42009 SELANGOR",,hstan@feldaiffco.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13031&sid=F2191B5F6CB9A20C7879C29D4FCD9D83,07 - 4327876,APOLLO GLOBAL SDN BHD,'2017-08-02,"34A, JALAN KUNDANG 2 TAMAN BKT PASIR BATU PAHAT 83000 JOHOR",,apollopalm@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32107&sid=0C147C085766F71147D6B013D94B183A,03 - 87237988,ERAPOLY GLOBAL SDN BHD,'2017-08-02,"LOT 4089, JALAN P4/8 BANDAR TEKNOLOGI KAJANG SEMENYIH 43500 SELANGOR",,ktchin@erapoly.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65227&sid=CE8D0535FD8FCED7F1C00843A6E9746D,09 - 5130539,BUMI BIOTECH SDN BHD,'2017-08-02,"B-20 1ST FLOOR,1-1B LORONG TUN ISMAIL 6 SERI DAGANGAN KUANTAN 25000 PAHANG",,bumi.biotech@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11572&sid=978D03122626C368EE9759C1805DC98A,03 - 55128166,ALAMI VEGETABLE OIL PRODUCTS SDN BHD,'2017-08-02,"NO 60, JALAN BUNGA MELATI 2/2 SECTION 2 SHAH ALAM 40000 SELANGOR",,exhibition@alamigroup.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9610&sid=880EFE4B381039586AD37A270C9DACD9,03 - 61568050,PERSUS PALMS CONSULTANT (M) SDN BHD,'2017-08-02,"9, JALAN SB JAYA 9 TAMAN INDUSTRI SB JAYA SUNGAI BULOH 47000 SELANGOR",,info@persusgroup.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11293&sid=373303CC21EECE2F243F6D5FAB8DEB8F,03 - 62754707,SANG KEE OIL INDUSTRIES SDN BHD,'2017-08-02,"LOT 37638, JALAN 6/37A TAMAN BKT MALURI KEPONG 51200 KUALA LUMPUR",,sangkeeoil@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9187&sid=78E533439875DF173DA245DAE6BF6F1A,03 - 62584758,PROMAC ENTERPRISES SDN  BHD,'2017-08-02,"38-1, JALAN METRO PERDANA TIMUR 11 KEPONG ENTREPRENEUR'S PARK 7TH  MILE JALAN KEPONG 52100 KUALA LUMPUR",,exportsales@promac.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71746&sid=50991165A2BEE11B3921EAA489AE5A60,013 - 2265892,PAVILION INTERWAY SDN BHD,'2017-08-02,"SUITE 24, MEZZANINE LEVEL PUTRAJAYA INTERNATIONAL CONVENTION CENTER DATARAN GEMILANG, PRESINT 5 62000 PUTRAJAYA",,pavilioninterway@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61391&sid=E02956D6E64BBA018D80735166D79785,012 - 2303279,FZH TRADING SDN BHD,'2017-08-02,E-1918 KAMPUNG TENGAH KUANTAN 25100 PAHANG,,mig2928@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62189&sid=CA013736179E785538484EEDA745F427,03 - 60216951,MALAYSIAN INTELLECTUAL NETWORKING ASSOCIATION,'2017-08-02,1-31 JALAN KEMBOJA 2B KAWASAN PERNIAGAAN JALAN KEMBOJA BUKIT SENTOSA 48300 SELANGOR,,sitizakiahms@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9483&sid=24893F1F82739500C7BF91C690079BE6,03 - 56213968,AURIC PACIFIC (M) SDN BHD,'2017-08-02,"LOT 35, JALAN DELIMA 1/3 SUBANG HI-TECH INDUSTRIAL PARK BATU TIGA, SHAH ALAM 40000 SELANGOR",,lai.yip.khuan@uaric.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73774&sid=8308301CA0AB7C0FF86A297DC30FA734,07 - 2412537,PETROLEUM AND NATURAL RESOURCES SDN BHD,'2017-08-02,"17-01, JALAN SRI PERKASA 2/1 TAMAN TAMPOI UTAMA JOHOR BAHRU 81200 JOHOR",,pnrsb.info@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73677&sid=6753802F874B6142E1BB063E4AE3FAB9,04 - 5081346,TOP SPECIFIC BUSINESS SDN BHD,'2017-08-02,"13, TINGKAT 1, JALAN IDAMAN TAMAN IDAMAN SIMPANG AMPAT 14100 PULAU PINANG",,topsb.info@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11982&sid=A0F776C9976599B3309AD5763FFACB51,03 - 33747670,JUTAWAN MUDA ENTERPRISE,'2017-08-02,"50 ARAS B, JALAN SENTOSA 5 TAMAN  BAYU TINGGI KLANG 41200 SELANGOR",,sales@jutawan.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73947&sid=6AA4354B3D251E2CBE40D534BB156505,03 - 33248125,ROTOLINK SDN BHD,'2017-08-02,13-1 JALAN REMIA 4/KS6 TAMAN AMBANG BOTANIC 41200 SELANGOR,,andyhayzal@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73032&sid=79F2AD419421ACACF7C18F2701A134E6,03 - 78808289,MATRIX ANALYTICAL TECHNOLOGIES SDN BHD,'2017-08-02,"43-45B, JALAN SS 25/2 TAMAN BUKIT EMAS PETALING JAYA 47301 SELANGOR",,yan@mat.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73874&sid=8A5BD5BCF6D4752B6A702716FF7EEC2E,03 - 41620874,ZA MILLION BIZ ENTERPRISE,'2017-08-02,B6-7-3A GAYA SERVICE RESIDENCE JALAN BANDAR MELAWATI TAMAN MELAWATI 53100 KUALA LUMPUR,,zamillionbiz@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74634&sid=DB3CC9B5D63FD18023D7C7B5B65C4604,07 - 2543668,VANCE NUTRACEUTICALS SDN BHD,'2017-08-02,"PLO 668/669, JALAN KELULI 5 KAW PERINDUSTRIAN PASIR GUDANG PASIR GUDANG 81700 JOHOR",,accounts@vancebioenergy.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33225&sid=66C498ECE2A389369A358CE415E9AFDF,03 - 31224077,SIME DARBY BIODIESEL SDN BHD,'2017-08-02,"SIME DARBY BIODIESEL SDN BHD LOT 2666, LADANG EAST PULAU CAREY 42960 SELANGOR",,aiman.najati.rahman@simedarby.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2880&sid=620A77DC2D79C8BE4CF7D0DA63D3C2AF,07 - 2533888,NATURAL OLEOCHEMICALS SDN BHD,'2017-08-02,"PLO 428, JALAN BESI SATU PASIR GUDANG INDUSTRIAL ESTATE PASIR GUDANG 81700 JOHOR",,george@wilmar.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61617&sid=8ADD81D5F519FF414E3CE8D8B8C0249D,013 - 3629788,OCTI QUANTUM,'2017-08-02,91 JALAN LAZAT 7 TAMAN GEMBIRA 58200 KUALA LUMPUR,,liewtv99octiquantum@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2194&sid=2D919B53EC60E75A80FD8000E0474BA5,09 - 7741533,LINK HOLDERS MARKETING SDN BHD,'2017-08-02,BLOCK B  LOT 666-671 KAW PERINDUSTRIAN PENGKALAN CHEPA II  KOTA BHARU 16100 KELANTAN,,contact.us@linkholders.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76676&sid=9457E4501D02AFF6FF79087F5FC13D42,03 - 55253363,MUHIBAH PALM PRODUCTS SDN BHD,'2017-08-02,1B JALAN SUNGAI BURUNG X 32/X BUKIT RIMAU SHAH ALAM 40460 SELANGOR,,info@muhibahpalm.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12939&sid=AA1F3201487FE32BEE171981F8F7F3EA,07 - 2563319,SUPERVITAMINS SDN BHD,'2017-08-02,"P.O. BOX NO. 1 MASAI, JOHOR  81757 JOHOR",,info@supervitamins.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12750&sid=177D5FB403C31983889B62B54E0D9934,07 - 2522888,CAROTINO SDN BHD,'2017-08-02,"PLO 519, JLN BESI SATU, KAWASAN PERINDUSTRIAN PASIR GUDANG PASIR GUDANG 81700 JOHOR",,health@carotino.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10669&sid=3A48DF4A2F478E61553DD2524A2A6221,03 - 78098833,PALM-OLEO SDN BHD,'2017-08-02,"LEVEL 8, MENARA KLK NO. 1, JALAN PJU 7/6, MUTIARA DAMANSARA PETALING JAYA 47810 SELANGOR",,enquiry@klkoleo.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77287&sid=24BB0DE38484FE6C057BD86D89B58BD6,07 - 8636425,MEGA VMS TRADING,'2017-08-02,"27, JALAN LADING 26 TAMAN PUTERI WANGSA ULU TIRAM 81800 JOHOR",,skygurlkalai@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10645&sid=F2E56FB7B341E19BEEEEB4A52D6664F4,03 - 32902777,SOON HUP EDIBLE OIL SDN BHD,'2017-08-02,NO.11 JALAN SG BATU 8/KU6 KAWASAN PERINDUSTRIAN KLANG UTAMA KLANG 42100 SELANGOR,,marketing@soonhup.com.my
