HREF,CONAME,BIZADD,TEL,EMAIL,DATE_SCRAPED,FAILMSG
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10607&sid=556F5A54323676ECC155AC3CA34E8720,ACCEL GRAPHIC SYSTEM SDN BHD,LOT 1310 JALAN SG. PELUBUNG 32/144 SEKSYEN 32 SHAH ALAM 40460 SELANGOR,03 - 51314288,helena@accel.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100790&sid=212219EF5E5BB46E2BC4047EA8CA7B4D,SAINTY OCEAN LINE SDN BHD,1025 JALAN CHAIN FERRY TAMAN KIMSAR PERAI 13700 PULAU PINANG,04 - 3905600,jasonleong817@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100791&sid=B1760373F3FA6865CF080D890F60CBDD,WELTOLEN LUBRICANT (M) SDN BHD,1025 JALAN CHAIN FERRY TAMAN KIMSAR PERAI 13700 PULAU PINANG,04 - 3905600,sales@weltolen.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15333&sid=3FDF2924F4244DA380D4145973CC2702,AKZO NOBEL ADHESIVES SDN BHD,NO12 TAMAN PERINDUSTRIAN PARIT BAKAR PARIT BAKAR MUAR 84010 JOHOR,06 - 9813099,waichan.lau@akzonobel.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100886&sid=DFBED9FC5FB96C70B2A73892619EF02C,EL ALUMINIUM BILLET (M) SDN. BHD.,48 JALAN KOTA LAKSAMANA 2/15 TAMAN KOTA LAKSAMANA SEKSYEN 2 75200 MELAKA,06 - 3343641,sales@elaluminium.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101014&sid=DD043161DB5FBA8103A0CD37867DE9DD,KAZAZA INTERNATIONAL BHD,20 (PT 14389) JALAN PERUSAHAAN 21/KS 05 KAW PERINDUSTRIAN KAMPUNG IDAMAN PEKAN PANDAMARAN PORT KLANG 42000 SELANGOR,013 - 9000549,izzad@kazaza.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10960&sid=7134B77B139BBD12BC83FBF5D750AC8D,HARDEX CORPORATION SDN BHD,"NO.2B JALAN IM 3/6 KAWASAN PERINDUSTRIAN INDERA MAHKOTA 3 BANDAR INDERA MAHKOTA, KUANTAN 25200 PAHANG",09 - 5721060,info@hardexworld.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101120&sid=536B4BCEDF1A219EF254FAAACBCCE97F,DYNALAB MARKETING SDN BHD,24 JALAN OPERA C U2/C TTDI JAYA 40150 SELANGOR,019 - 2130228,samson@dynalabgroup.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101680&sid=CA8D83A453D8F87C37AB4DD6F4808087,THONG SHENG FOOD TECHNOLOGY SDN BHD,NO 8 KAWASAN INDUSTRI RINGAN PERMATANG TINGGI 4 KAWASAN INDUSTRI RINGAN PERMATANG TINGGI  14100 PULAU PINANG,04 - 5060507,admin@thongsheng.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101406&sid=FE5BAF026F74DD3ECC10B63B527088A5,LAVISCO WORLDWIDE RESOURCES SDN BHD,2-9 JALAN PUTERI 4/8 BANDAR PUTERI PUCHONG 47100 SELANGOR,017 - 6022993,sales@lavisco-worldwide.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=102253&sid=A937FE3003A2C049B400CE9658106C31,REVERA RESOURCES,NO 13 JALAN SERI BUANA 4 TAMAN TANGGA BATU PERDANA TANGGA BATU 76400 MELAKA,06 - 3500427,reveraperfume@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31662&sid=B9845C98C959746F1713DCAA4E18625D,AVEREX TECHNOLOGY SDN BHD,NO.4-1 JLN 7/155 BUKIT JALIL INTEGRATED BUSINESS PARK MUKIM PETALING 58200 KUALA LUMPUR,03 - 77851223,clifford_yap@averex.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94890&sid=714BBC793D382C7FEFF79B9977715A64,AGROEXT SUPERBIO SDN BHD,NO 3 JALAN 6 TINGKAT BAWAH TMN PERINDUSTRIAN WAWASAN KLUANG 86000 JOHOR,07 - 7877034,agroextsuperbio@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101681&sid=5E33330F5D9884205CFD17E5BCA6E966,MINETECH ASPHALT MAN INTERNATIONAL SDN BHD,UNIT G-12 GROUND FLOOR FAS BUSINESS AVENUE JALAN PERBANDARAN PETALING JAYA 47301 SELANGOR,03 - 60753933,jetchin@mamisb.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=102319&sid=02ABEA3395CEC2114FBD2A2E536BEB3D,ALPECO PETROLEUM (M) SDN BHD,NO 13 JALAN ONE INDUSTRIAL PARK 1 ONE INDUSTRIAL PARK SERI KEMBANGAN 43300 SELANGOR,03 - 89649221,hendric@alpeco-petroleum.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101913&sid=ECC75CEFFB32B77D2301CF8423FBE720,WELL LUBE SUPPLIES,NO 32 JALAN 5B DESA SRI JENARIS KAJANG 43000 SELANGOR,019 - 6472152,welllube@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9967&sid=74A233DAB5467A2EBDC23DA5AE38BB59,FARBEN TECHNIQUE (M) SDN BHD,"NO.3 LORONG SERULING 5 KAW PERINDUSTRIAN VALDOR SUNGAI BAKAP, SEBERANG PERAI SELATAN 14200 PULAU PINANG",04 - 5828816,marketing@farbentechnique.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10096&sid=3AC6831FF4339B23F7E761F96060EE16,BONDING TECHNOLOGY RESOURCES SDN BHD,NO.6 JALAN SS 2/1 PETALING JAYA  47300 SELANGOR,03 - 78756081,cs@chemibond.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101006&sid=9DC5DF2AF9815779EC2F9E764BFB3CBA,AIRESTEC INNOVATIONS SDN BHD,B-9-10 GATEWAY CORPORATE SUITES GATEWAY KIARAMAS 1 JALAN DESA KIARA MON'T KIARA 50480 KUALA LUMPUR,03 - 62031923,wryceo@airestec.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=103006&sid=8D90E25FBD0FDB2F07FD3714CD1BBD61,SYNECTICS AGRICULTURE SDN BHD,NO 36-3F JALAN SETIA PERDANA BF U13/BF BANDAR SETIA ALAM SEKSYEN U13 SHAH ALAM 40170 SELANGOR,03 - 33585151,kam.synectics@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=103005&sid=DC721F80B838DC2D72D8ECC99B05166F,SENG HUNG HYGIENE SUPPLIES SDN BHD,NO 45 JALAN INDUSTRI USJ 1/10 TAMAN PERINDUSTRIAN USJ 1 SUBANG JAYA 47610 SELANGOR,017 - 2828782,senghunghygiene@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12776&sid=C8EB91B173C74C6F7CEAC760CFEF9C34,DANSOON CHEMICALS SDN BHD,JALAN JALIL JAYA 1 JALIL LINK BUKIT JALIL 57000 SELANGOR,03 - 89949533,tonsoon@tm.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=99899&sid=A6640A4CAE08717A57E1275930FC2FDE,ANOKHI SDN BHD,SUITE 1.12 1ST FLOOR BLOCK C DAMANSARA INTAN NO 1 JALAN SS 20/27 PETALING JAYA 47400 SELANGOR,012 - 2320823,amita@anokhigroup.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13007&sid=F0511B13F91CFF0915E5843AF72365DB,HEXAWORTH SALES & SERVICES SDN BHD,NO.125A JALAN SRI PELANGI TAMAN PELANGI JOHOR BAHRU 80400 JOHOR,07 - 3325712,akaru65444@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92316&sid=CBF951D86E9F6B13110433E9949CB9DC,DARWISYPRO TECHNOLOGY SDN BHD,UNIT 703 BLOCK B PUSAT PERDAGANGAN PHILEO DAMANSARA 1 NO 9 JALAN 16/11 OFF JALAN DAMANSARA 46350 SELANGOR,03 - 79545177,admin@darwisypro.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=103923&sid=D5ACA73AC51F56502FCDE295834269F7,GOLDEN WESTFIELD SDN. BHD.,BLOCK B-D MARA (KIM) INDUSTRIAL AREA PHASE 3 PENGKALAN CHEPA KOTA BHARU 16100 KELANTAN,09 - 7713939,cso@goldenwestfield.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13990&sid=80454403DCF3599B04BE73664B52EC3F,TCI MILLENNIUM SDN BHD,NO 5 JLN PBS 14/9 TMN PERINDUSTRIAN BKT SERDANG SERI KEMBANGAN 43300 SELANGOR,03 - 89452877,enquiry@inxbio.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96089&sid=3B27F4FB72D10078BEA77906314EDED9,SCIENTIST LAB,NO 35 JALAN SETIA INDAH U13/13N SETIA ALAM SHAH ALAM 40170 SELANGOR,030 - 0123838030,chencarine@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12742&sid=85CA1BC091A114388AC7E2BE6A35B9B9,BT METAL (M) SDN BHD,"NO.14 JALAN TPP 5/13, SECTION 5 TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47100 SELANGOR",03 - 80617402,info@btmetal.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92787&sid=E96817188F45B72BACC1C2F0377A5CFD,S.A. WOOD CHEMICALS SDN BHD,LOT 11 JALAN TUDM KAMPUNG BARU SUBANG SEKSYEN U6 SHAH ALAM 40150 SELANGOR,03 - 78599399,finance@saglumanist.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=104145&sid=643AE9F65B6D289FE8C80FCC4D39BD60,PASARAYA T.S. MEGA (CHERAS) SDN BHD,"NO 4,6,8 & 10 JALAN 5/89A OFF JALAN SEKILAU BT 3 1/2 56000 KUALA LUMPUR",012 - 2108844,chemjoteoh@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10878&sid=32AC16DEC5D67043F0DF9A6A50FD96A9,SIN SENG HUAT SEEDS SDN BHD,NO.6 JALAN BP 4/7 BANDAR BKT PUCHONG PUCHONG 47100 SELANGOR,03 - 80609921,info@greeneagle.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11503&sid=B268334580BD7AFF0AC7217482854CBC,KHIAZH SDN BHD,12A JALAN USJ 21/3 UEP SUBANG JAYA 47620 SELANGOR,03 - 80231214,muhd.azahari@sariroyale.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11680&sid=7C087587076886348EC441251964E49C,RICA MARKETING SDN BHD,"LOT 2134, JALAN BA/3, KAWASAN PERUSAHAAN BUKIT ANGKAT KAJANG 43000 SELANGOR",03 - 87416951,marketing@rica.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6195&sid=4F611A58ADEBF1F6B01483FAA2D3C797,SHEN MAO SOLDER (M) SDN BHD,NO. 7 LORONG JELAWAT LAPAN KAW PERUSAHAAN SEBERANG JAYA  13700 PULAU PINANG,04 - 3995259,vanessa_tan@shenmao.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85747&sid=54FB18DA018B34FDCB788E11B987094E,SUN JIANG INDUSTRIES SDN BHD,LOT 2660 KG BARU SG BULOH  47000 SELANGOR,03 - 61571603,enquiry@sunjiang.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94933&sid=2944FADEC6AABFC45B80AFCA16BD432D,SR ASIA RESOURCES SDN BHD,NO 21 JALAN TIAJ TAMAN INDUSTRI ALAM JAYA PUNCAK ALAM 42300 SELANGOR,03 - 60388172,srasiaresources@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5947&sid=157B9ED87BA6A1A7EA60E021714564B1,SAMCHEM SDN BHD,LOT 6 JLN SUNGAI KAYU ARA 32/39 SECTION 32 SHAH ALAM 40460 SELANGOR,03 - 57402000,izzani@samchem.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9436&sid=67E58EC250EFB77372CC3ED07712D4B1,TENAGA KIMIA SDN BHD,NO. 8 JLN SS 22/21 DAMANSARA JAYA PETALING JAYA 47400 SELANGOR,03 - 77297464,razali@tenagakimia.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=101627&sid=AAF13DA20099437F52479E36CA890A71,SPYKE TECHNOLOGIES PLT,SUITE 109 LEVEL 1 BLOCK D KELANA SQUARE JALAN SS7/26 KELANA JAYA PETALING JAYA 47301 SELANGOR,03 - 27702853,admin@spyke-fuel.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90713&sid=8FC73EDE9BE8C2A3B74BE574B5C4C25D,VERSACORP ENGINEERING SDN BHD,"UNIT NO. 23A-02, UOA BANGSAR NO 5, JALAN BANGSAR UTAMA BANGSAR UTAMA 59000 KUALA LUMPUR",03 - 22820346,nazim@versacorp.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6256&sid=89CBDA11110B6F289124CF6A81051B44,HENG HIAP INDUSTRIES SDN BHD,"PLO 138, JALAN NIBONG KAWASAN PERINDUSTRIAN TANJUNG LANGSAT PASIR GUDANG 81700 JOHOR",07 - 2562886,khseah@henghiap.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11308&sid=7316DDDC40038B66D7F68409F17BD3FD,LION PETROLEUM PRODUCTS SDN BHD,"LOT 72 WISMA POSIM, LOT 72 PERSIARAN JUBLI PERAK SECTION 22 SHAH ALAM 40000 SELANGOR",03 - 51918599,poonsh@posim.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10230&sid=38B32FA76267D5065BFE6BAD9AF3E618,HYRAX OIL SDN BHD,"A-8-1, MEGAN AVENUE II 12 JLN YAP KWAN SENG  50450 KUALA LUMPUR",03 - 21635893,hyrax@hyraxoil.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73191&sid=BFC240757C717B4C711AF638A897D44B,HIAP HUAT CHEMICALS SDN BHD,"D-22-07 SUNWAY NEXIS NO 1, JALAN PJU5/1 KOTA DAMANSARA, PETALING JAYA 47810 SELANGOR",03 - 21069866,enquiry@hiaphuat.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2426&sid=C968E2520B0FF000E126A9C8DE412ED1,KUMPULAN JEBCO (M) SDN BHD,LOT 1569 JLN KUSTA KAWASAN PERINDUSTRIAN KG JAYA SUNGAI BULOH 47000 SELANGOR,03 - 61578282,custservice@jebco.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52480&sid=5529578112B1EC4DB33407AE6F7DA537,NES MANUFACTURING (M) SDN BHD,"BLOK C LOT 5658,JALAN PERUSAHAAN 1 KAMUNTING INDUSTRIAL ESTATE MUKIM ASSAM KUMBANG 34600 PERAK",05 - 8915884,nes_manufacturing@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56927&sid=3B7931220C600FA95C9271828B1F8E40,ESONA TECHNOLOGIES SDN BHD,NO.46 JALAN 1 TAMAN INDUSTRI PANDAN INDAH PANDAN INDAH 55100 KUALA LUMPUR,03 - 42955566,info@esonaonline.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37114&sid=7BE833E50B3593FCB5D08486D1E2BE96,MY SYNERGY FACTORS (M) SDN BHD,"A-5, TINGKAT 1, JALAN IM 3/11, BIM POINT BANDAR INDERA MAHKOTA KUANTAN 25150 SELANGOR",09 - 5722161,agussahar@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50745&sid=9D13FECCA86B01C68D0EC0D888C2D1EC,GREEN CONCEPT TECHNOLOGY SDN BHD,"LOT P.T 14277, JLN PERINDUSTRIAN 26 KAW 11, JLN BANTING PENDAMARAN, PELABUHAN KLANG 42000 SELANGOR",03 - 31650893,enquires@greenconcepttech.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14337&sid=00A4BED1032EEB13E3DA9C62D4498DA1,KL-KEPONG OLEOMAS SDN BHD,"LEVEL 8 MENARA KLK NO. 1 JLN PJU 7/6, MUTIARA DAMANSARA PETALING JAYA 47810 SELANGOR",03 - 78098833,enquiry@klkoleo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42744&sid=BFA27B17ACF66E4BDB652D007683DC24,LELAB SDN BHD,"18 JALAN SUNGAI BURUNG U32/U SEKSYEN 32 BUKIT RIMAU, SHAH ALAM 40460 SELANGOR",03 - 55253833,lstan@lelab.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58733&sid=3990808BF4EF2C636C693C45C33E2FB3,Y & T ENTERPRISE SDN BHD,"NO.7, 1ST FLOOR JLN DESA 5/3 TMN DESA KLUANG 86000 JOHOR",07 - 7766993,sales@ytenterprise.com.sg,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=105205&sid=74A909A9A0F31CEADF9B6D30EEAD001C,D & A INDUSTRIAL SUPPLY SDN BHD,NO 21 JALAN EKOPERNIAGAAN1/8 TAMAN EKOPERNIAGAAN JOHOR BAHRU 81100 JOHOR,07 - 5952548,shirley@da-supply.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13593&sid=BB83ED82F5DB890AFFF4E37844DD1792,RAKANNUSA CORPORATION (M) SDN BHD,LOT 125 JALAN GEBENG 2/2 KAWASAN PERINDUSTRIAN GEBENG KUANTAN 26080 PAHANG,09 - 5837688,sales@rakannusa.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12040&sid=9B84E1D60A2AA414EDB5004E4FD03A9D,KEN-RICH CHEMICAL PRODUCTION SDN BHD,"WISMA KEN-RICH BLOK 3, JALAN HALBA 16/16 SHAH ALAM 40200 SELANGOR",03 - 55116113,admin@kenrichchemical.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60799&sid=4C646942545B5CCF73D27A06848B0A8D,INTEGRATED COLOUR SYSTEM SDN BHD,"LOT 5F-18 IOI BUSINESS PARK, 1 PERSIARAN PUCHONG JAYA SELATAN PUCHONG 47170 SELANGOR",03 - 80711067,ck@ics-masterbatches.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3308&sid=D7E49BB713C669594406752F7AD10A3A,GREEN & NATURAL SDN BHD,"LOT 39, JLN SS 18/6 SUBANG JAYA  47500 SELANGOR",03 - 56351633,gnn@gnnh.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13298&sid=509B52410BB02E75CE32119512B6DFB3,BP ALUMINIUM EXTRUSSION SDN BHD,P.O. BOX 13420 KOTA KINABALU  88838 SABAH,088 - 499111, bp_a_e@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4124&sid=5E77971359BDDD5D6AAB394634D1B1A6,CONCORD CHEMICALS CORPORATION SDN BHD,NO.22 JLN SS 4/17 PETALING JAYA  47301 SELANGOR,03 - 78768769,admin@concordchemicals.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11381&sid=4E37A5273C81E056E375CE0E6D6DFB3D,ASACHEM (M) SDN BHD,"NO.3 1ST FLOOR, JLN SECTION 3/8 KAJANG UTAMA KAJANG 43000 SELANGOR",03 - 87345998,info@asachem.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4031&sid=7435E210FBD3D9A8CD6EEE4D2F280FB3,CAMBRIDGE TECHNOLOGY SDN BHD,NO.42A JALAN HUJAN RAHMAT 2 TAMAN OUG  58200 KUALA LUMPUR,03 - 77844215,Cambridge_technology@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4570&sid=9D21FB6903672837607E1DFFFE89041C,CHORI TRADING (M) SDN.BHD.,SUITE 13A.04 13A FLOOR WISMA MCA NO.163 JALAN AMPANG KUALA LUMPUR 50450 KUALA LUMPUR,03 - 21622773,margaret-lee@chori.co.jp,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9600&sid=32910816930682FB386A0C34B758BA86,AQUAKIMIA SDN BHD,LOT 803 JLN SUBANG 5 TMN PERINDUSTRIAN SUBANG SUBANG JAYA 47610 SELANGOR,03 - 56332688,sales@aquakimia.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13015&sid=EA7454960410DFF8B1570A0AD8E80D6D,KKB ENGINEERING BERHAD,"LOT 865 SECTION 66, JLN KILANG BINTAWA INDUSTRIAL ESTATE KUCHING 93450 SARAWAK",082 - 333877,kkbeb@kkbeb.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15542&sid=5D08E13BD1A5C015C10F2578842B0390,UMW ADVANTECH SDN BHD,P.O. BOX 7052 JALAN UTAS 15/7 SHAH ALAM 40915 SELANGOR,03 - 51635000,mohd-nazri.ismail@umw.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37746&sid=E031B3A75CC7F9ABF6F3BE5A40B02AD6,JES GLOBAL (MALAYSIA) SDN BHD,LOT 14361 JALAN PERUSAHAAN 20 KAWASAN INDUSTRI PANDAMARAN PORT KLANG 42000 SELANGOR,03 - 31657911,jes_global@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96025&sid=5784F8FEA17E212B5CB1D607382942AB,AZELIS MALAYSIA SDN BHD,"NO 51-1 JALAN ANGGERIK ARANDA BG 31/BG KOTA KEMUNING SEKSYEN 31, SHAH ALAM 40460 SELANGOR",03 - 55259188,sean.lai@azelis.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41188&sid=8040DB3095F072DE5C57B9767F587F30,HUNKA TRADING SDN BHD,PLOT C JLN RAJA MUDA POKOK ASSAM  34000 PERAK,05 - 8491394,wyeehunka@msn.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=102785&sid=E584FA9DFD6A1C5BBD9E5B4F493A8339,LERY GROUP SDN BHD,SC-SG-24 JALAN UP1/1D SPRING VILLA UKAY PERDANA AMPANG 68000 SELANGOR,016 - 6149909,info@lery.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78049&sid=FF42C25CB737EEC6D5AC5D9C51557145,CSQ ANALYTICS SDN BHD,"929, 929A, 929B, JALAN DS 3/1 BANDAR DATARAN SEGAR LUKUT PORT DICKSON 71010 NEGERI SEMBILAN",06 - 6519118,info@csqanalytics.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75856&sid=DC1F0983D6589DBF0B1CE0143ECAE00D,GOLD CHAIN PRESTIGE (M) SDN BHD,"11A, JALAN NILAM BAGAN AJAM BUTTERWORTH 13000 PULAU PINANG",012 - 4738038,goldchainprestige@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42269&sid=3E51B36C9098DF1D784559A55F106F67,TAN MENG KEONG SDN BHD,"LOT 450, SG BARU JALAN RUNGKUP, SG TIANG BAROH SELEKOH BAGAN DATOH 36200 PERAK",05 - 6486133,info@tmkcarbon.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73192&sid=D2ADBBEAD9C73E36B7D527AB32CC6E3B,TOPMARK PETROLEUM PRODUCTS SDN BHD,D-22-07 SUNWAY NEXIS NO 1 JALAN PJU5/1 KOTA DAMANSARA 47810 SELANGOR,03 - 21069866,chowhf@hiaphuat.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=95001&sid=46BC7A2434AF135652560973697661DB,PROVIDENCE RESOURCES SDN BHD,NO 9 JALAN SS 26/8 TAMAN MAYANG JAYA PETALING JAYA 47301 SELANGOR,03 - 78048700,jktan@providenceresources.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94477&sid=0FC9D5A7CDD8924329EBA0802B8F0427,SUMBER BIONANO TEKNOLOGI SDN BHD,NO 372 FIRST FLOOR JALAN TUANKU ABDUL RAHMAN  50100 KUALA LUMPUR,03 - 26941877,shaharmdyunos@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8378&sid=A9495EEDBE8FFD60C7B9B24F5902A15A,DURACHEM SDN BHD,"NO.2A JLN GAMBUS 33 / 4 TMN PERINDUSTRIAN ELITE SECTION 33,  SHAH ALAM 40350 SELANGOR",03 - 51216288,ssleong@durachem.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11322&sid=04EDF69C154FE18992DD0D0FC0417197,SUPER LABELS INDUSTRIES SDN BHD,NO.611 JLN 22 TMN PERINDUSTRIAN EHSAN JAYA KEPONG 52100 KUALA LUMPUR,03 - 62772000,ck.chang@mcclabel.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81616&sid=C03E8F5C361BC9EF67F07CE0B7168168,NEW HORIZONS ENERGY SERVICES SDN BHD,12A JLN MESRA  55000 KUALA LUMPUR,03 - 21443640,info@nhoservices.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=107161&sid=BBF40D91B49C2B9F6B57AFD83A665361,BEYE ALUMINIUM TRADING (KL) SDN BHD,NO 30 JLN BP 5/2 BANDAR BUKIT PUCHONG PUCHONG 47120 SELANGOR,03 - 80631381,kl@beye.com.my,'2017-09-14,
