HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT
http://www.thegreenbook.com/companies/carmet-tools-products/,Carmet Tools & Products,"""carmet.tools@pacific.net.sg""",+65  67463312,+65  67479232,50 Ubi Ave 3 #03-01 Frontier S(408866),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/3/
http://www.thegreenbook.com/companies/blastwell-pte-ltd/,Blastwell Pte Ltd,"""bwsin@singnet.com.sg""",+65  62654200,+65  62643164,4 Wan Lee Rd S(627936),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/3/
http://www.thegreenbook.com/companies/blastech-abrasives-pte-ltd-pioneer-sec-1-/,Blastech Abrasives Pte Ltd (Pioneer Sec 1),"""enquiry@blastechkeppel.com""",+65  68612553,+65  68623705,51 Pioneer Sector 1   S(628437),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/3/
http://www.thegreenbook.com/companies/hyh-enterprise-pte-ltd/,HYH Enterprise Pte Ltd,,,,47 Sg Kadut St 6   S(728873),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/berken-enterprises-pte-ltd/,Berken Enterprises Pte Ltd,"""rpuru@berken.sg""",+65  67599434,+65  67599436,3 Jln Lengkok Sembawang S(759196),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/3/
http://www.thegreenbook.com/companies/blast-peen-services-pte-ltd/,Blast & Peen Services Pte Ltd,"""sales@bnp.com.sg""",+65 65059098,+65 62458785,55 Ubi Ave 1 #05-02 Ubi 55 S(408935),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/3/
http://www.thegreenbook.com/companies/hkl-scaffolding-formwork-pte-ltd/,HKL Scaffolding & Formwork Pte Ltd,"""hklsfold@singnet.com.sg""",+65  68981111,+65  65626177,49 Joo Koon Circle S(629068),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/galmon-s-pte-ltd/,Galmon (S) Pte Ltd,"""info@galmon.com""",+65  68622277,+65  68620520,50 Tuas Ave 1  Jurong Ind Est S(639527),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/jh-equipment-services-pte-ltd/,JH Equipment & Services Pte Ltd,"""Jhessales@jianhuang.com.sg""",+65  68632767,+65  68632768,15A Tuas Ave 18   S(638905),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/genfor-lease-pte-ltd/,Genfor Lease Pte Ltd,"""sales@genfor.sg""",+65  62889991,+65  62805725,13A Pandan Cres   S(128478),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/equipment-engineering-pte-ltd/,Equipment Engineering (Pte) Ltd,,+65  68979909,+65  68979798,20 Bt Batok Cres #07-15 Enterprise Centre S(658080),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/eriweld-international-pte-ltd/,Eriweld International Pte Ltd,"""sales@eriweld.com""",+65  67493928,+65  67493244,51 Ubi Ave 1 #05-22 Paya Ubi Ind Pk S(408933),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/dembicon-equipment-pte-ltd/,Dembicon Equipment Pte Ltd,"""info@dembicon.com.sg""",+65  62653177,+65  62688774,15 Neythal Rd   S(628580),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/cme-industries-pte-ltd/,CME Industries Pte Ltd,"""tori@cmeind.com.sg""",+65  63673833,+65  63673811,150 Woodlands Ind Pk E5   S(757862),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/goh-kwang-heng-pte-ltd/,Goh Kwang Heng Pte Ltd,"""info@gkh.com.sg""",+65  68937797,+65  68930667,31 Jurong Port Rd #07-32 Jurong Logistics Hub S(619115),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/erect-group-singapore-pte-ltd/,Erect Group (Singapore) Pte Ltd,"""sales@erectgroup.com""",+65  68630345,+65  68977345,9 Gul Dr S(629460),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/cdp-access-asia-pte-ltd/,CDP Access Asia Pte Ltd,"""winnifred.ubels@cdpaccessasia.com""",+65 65460313,+65 65462150,11 Changi Sth St 1 #01-04 S(486787),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/barclay-international-pte-ltd/,Barclay International Pte Ltd,"""sales@barclay.com.sg""",+65  67496638,+65  67496889,51 Ubi Ave 1 #05-23 Paya Ubi Ind Pk S(408933),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/ce-asia-heavy-equipment-pte-ltd/,CE Asia Heavy Equipment Pte Ltd,"""sales@ceasia.sg""",+65  68618929,+65  68630098,20 Benoi Rd   S(629891),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/benimix-enterprises-pte-ltd/,Benimix Enterprises (Pte) Ltd,"""ben100@singnet.com.sg""",+65  67580700,+65  67525030,Blk 36 Woodlands Ind Pk E5   S(757810),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/work-platform-elevating/page/2/
http://www.thegreenbook.com/companies/warenest-hardware-s-pte-ltd/,Warenest Hardware (S) Pte Ltd,"""info@warenest.com.sg""",+65  63162339,+65  63162303,51 Bt Batok Cres #02-03 Unity Centre S(658077),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/united-industrial-products-pte-ltd/,United Industrial Products Pte Ltd,"""daniel@uitmail.com""",+65  67469835,+65  67450385,Blk 1013 Geylang East Ave 3 #03-128  S(389728),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/unique-hardware-co-pte-ltd/,Unique Hardware Co Pte Ltd,"""ypteo@unique.com.sg""",+65  67484211,+65  67478026,7 Woodlands Ter   S(738432),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/tek-an-pte-ltd/,Tek An Pte Ltd,"""sales@tekan.com.sg""",+65  62951661,+65  62921662,Blk 7 Kallang Pl #06-03/04  S(339153),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/trg-asia-pte-ltd/,TRG Asia Pte Ltd,"""enquiry@trgasia.com.sg""",+65  65535488,+65  65531807,27 Woodlands Ind Pk E2 Nordix S(757460),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/sma-industrial-services/,SMA Industrial Services,"""sales@smaindustrial.com.sg""",+65  65604828,+65  65605083,Blk 2022 Bt Batok St 23 #03-128 Bt Batok Ind Pk A S(659527),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/taikyuu-industrial-supply-pte-ltd/,Taikyuu Industrial Supply Pte Ltd,"""sales@taikyuu.com.sg""",+65  67457098,+65  67457909,37 Tannery Lane #05-08 Tannery Hse S(347790),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/sing-brothers-hardware-pte-ltd/,Sing Brothers Hardware Pte Ltd,"""singbrothershardwares@yahoo.com.sg""",+65  67470660,+65  67474110,81 Genting Lane #01-01 Everich Ind Bldg S(349566),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/production-link-pte-ltd/,Production Link Pte Ltd,"""plink@singnet.com.sg""",+65  64622477,+65  64622505,48 Toh Guan Rd East #09-131 Enterprise Hub S(608586),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/sellery-tools-pte-ltd/,Sellery Tools Pte Ltd,"""sales@sellerytools.com.sg""",+65  67469755,+65  67433115,41 Kallang Pudding Rd #01-02 Golden Wheel Bldg S(349316),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/pfe-technologies-pte-ltd/,PFE Technologies Pte Ltd,"""sales@pfetec.com""",+65  65586388,+65  65587310,9 Gul St 4   S(629238),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/ahara-pte-ltd/,Ahara Pte Ltd,,+65  62618038,+65  62618037,40 Toh Guan Rd East #01-68 Enterprise Hub S(608582),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/nimic-far-east-pte-ltd/,Nimic Far East Pte Ltd,"""salessupport@nimic.com.sg""",+65  67481110,+65  67773686,54 Genting Lane #05-03 Ruby Land Complex Blk 2 S(349562),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/3/
http://www.thegreenbook.com/companies/ban-chu-leong-technologies-pte-ltd/,Ban Chu Leong Technologies Pte Ltd,"""enquiry@banchuleong.com.sg""",+65  67455437,+65  67431510,Blk 1045 Eunos Ave 4 #01-110  S(409795),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/advance-surface-industries-pte-ltd/,Advance Surface Industries Pte Ltd,"""asipl@singnet.com.sg""",+65  65426826,+65  65426830,39 Sg Kadut St 1 S(729344),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/additech-industrial-services-supplies-pte-ltd/,Additech Industrial Services & Supplies Pte Ltd,"""additech@singnet.com.sg""",+65  68622977,+65  68622377,49 Gul Circle   S(629582),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/ask-electronic-pte-ltd/,ASK Electronic Pte Ltd,"""askepl@yahoo.com.sg""",+65  62960226,+65  62950020,10 Jln Besar #01-05/06 Sim Lim Tower S(208787),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/techpro-machine-tools-pte-ltd/,Techpro Machine Tools Pte Ltd,"""enquiry@techpro.com.sg""",+65  65676677,+65  65662778,Blk 2021 Bt Batok St 23 #02-190 Bt Batok Ind Pk A S(659526),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/accord-corporation-pte-ltd/,Accord Corporation Pte Ltd,"""sales@accord-corp.com""",+65  67421118,+65  67431112,33 Ubi Ave 3 #07-66/67 Vertex S(408868),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/homely-hardware-pte-ltd-toh-guan-/,Homely Hardware Pte Ltd (Toh Guan),,+65  67403363,,48 Toh Guan Rd East #01-98 Enterprise Hub S(608586),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/surface-preparation-engineering-pte-ltd/,Surface Preparation Engineering Pte Ltd,"""enquiry@spe.com.sg""",+65  62653488,+65  62655510,28C Penjuru Cl #01-07 S(609131),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/inply-industrial-supplier-pte-ltd/,Inply Industrial Supplier Pte Ltd,"""sales@inply.com""",+65  62990082,+65  62993989,16 Penhas Rd S(208180),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/m-e-energetics-pte-ltd/,M E Energetics Pte Ltd,"""reyzheng@energet.com.sg""",+65  63369100,+65  63369177,190 Middle Rd #12-05 Fortune Centre S(188979),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/konho-commercial-pte-ltd/,Konho Commercial Pte Ltd,"""sales@konhoweld.com""",+65  67477474,+65  67479955,81 Kaki Bt Ind Ter   S(416161),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/pan-abrasives-pte-ltd/,Pan Abrasives Pte Ltd,"""pagroup@pan-abrasives.com""",+65  68616988,+65  68610919,2 Woodlands Sector 1 #05-06 Woodlands Spectrum I S(738068),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasives/page/2/
http://www.thegreenbook.com/companies/homely-hardware-pte-ltd-jurong-/,Homely Hardware Pte Ltd (Jurong),,+65 62682689,+65 62680882,1 Lok Yang Way 9A S(628623),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/homely-hardware-pte-ltd-first-centre-/,Homely Hardware Pte Ltd (First Centre),,+65 67403373,+65 65708557,50 Serangoon Nth Ave 4 #01-10/11 First Centre S(555856),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/hardmetal-products-s-pte-ltd/,Hardmetal Products (S) Pte Ltd,"""hmtpro@singnet.com.sg""",+65  65474344,+65  65474244,623 Aljunied Rd #05-07 Aljunied Ind Complex S(389835),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/grand-central-enterprises-pte-ltd/,Grand Central Enterprises (Pte) Ltd,"""grancent@singnet.com.sg""",+65  62525649,+65  62536461,25 Tannery Lane #01-27  S(347786),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/homely-hardware-pte-ltd-changi-/,Homely Hardware Pte Ltd (Changi),,+65 67428557,+65 67470522,341 Changi Rd S(419812),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/page/2/
http://www.thegreenbook.com/companies/tooling-cutting-technologies-pte-ltd/,Tooling & Cutting Technologies Pte Ltd,,+65 62965393,+65 62964383,Blk 808 French Rd #03-179 Kitchener Complex S(200808),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-mounted-wheels-points/
